time,ACE
2024-01-25 07:15:30,109.08
2024-01-25 07:15:45,-0.02
2024-01-25 07:16:00,-107.64
2024-01-25 07:16:15,-101.03
2024-01-25 07:16:30,-108.45
2024-01-25 07:16:45,-192.76
2024-01-25 07:17:00,-168.87
2024-01-25 07:17:15,-115.31
2024-01-25 07:17:30,13.9
2024-01-25 07:17:45,49.28
2024-01-25 07:18:00,-21.4
2024-01-25 07:18:15,-75.3
2024-01-25 07:18:30,11.61
2024-01-25 07:18:45,-0.11
2024-01-25 07:19:00,-56.03
2024-01-25 07:19:15,-55.01
2024-01-25 07:19:30,-117.15
2024-01-25 07:19:45,-110.81
2024-01-25 07:20:00,-85.91
2024-01-25 07:20:15,-108.9
2024-01-25 07:20:30,-85.19
2024-01-25 07:20:45,-95.89
2024-01-25 07:21:00,-32.71
2024-01-25 07:21:15,17.89
2024-01-25 07:21:30,92.98
2024-01-25 07:21:45,-13.22
2024-01-25 07:22:00,-21.94
2024-01-25 07:22:15,-81.59
2024-01-25 07:22:30,-111.13
2024-01-25 07:22:45,-84.48
2024-01-25 07:23:00,-74.16
2024-01-25 07:23:15,16.23
2024-01-25 07:23:30,108.16
2024-01-25 07:23:45,204.63
2024-01-25 07:24:00,328.23
2024-01-25 07:24:15,296.39
2024-01-25 07:24:30,287.65
2024-01-25 07:24:45,348.67
2024-01-25 07:25:00,284.96
2024-01-25 07:25:15,252.83
2024-01-25 07:25:30,190.93
2024-01-25 07:25:45,189.75
2024-01-25 07:26:00,93.95
2024-01-25 07:26:15,48.1
2024-01-25 07:26:30,92.79
2024-01-25 07:26:45,179.27
2024-01-25 07:27:00,151.51
2024-01-25 07:27:15,73.08
2024-01-25 07:27:30,84.85
2024-01-25 07:27:45,118.52
2024-01-25 07:28:00,89.93
2024-01-25 07:28:15,50.19
2024-01-25 07:28:30,62.55
2024-01-25 07:28:45,65.8
2024-01-25 07:29:00,35.95
2024-01-25 07:29:15,50.21
2024-01-25 07:29:30,109.84
2024-01-25 07:29:45,123.93
2024-01-25 07:30:00,160.99
2024-01-25 07:30:15,223.05
2024-01-25 07:30:30,89.78
2024-01-25 07:30:45,96.35
2024-01-25 07:31:00,167.26
2024-01-25 07:31:15,236.36
2024-01-25 07:31:30,181.45
2024-01-25 07:31:45,120.74
2024-01-25 07:32:00,82.51
2024-01-25 07:32:15,51.38
2024-01-25 07:32:30,79.08
2024-01-25 07:32:45,69.9
2024-01-25 07:33:00,225.0
2024-01-25 07:33:15,191.13
2024-01-25 07:33:30,137.94
2024-01-25 07:33:45,54.89
2024-01-25 07:34:00,-30.94
2024-01-25 07:34:15,-77.06
2024-01-25 07:34:30,13.74
2024-01-25 07:34:45,153.98
2024-01-25 07:35:00,184.66
2024-01-25 07:35:15,149.78
2024-01-25 07:35:30,114.44
2024-01-25 07:35:45,16.53
2024-01-25 07:36:00,-97.96
2024-01-25 07:36:15,-81.02
2024-01-25 07:36:30,37.41
2024-01-25 07:36:45,187.34
2024-01-25 07:37:00,272.9
2024-01-25 07:37:15,216.9
2024-01-25 07:37:30,125.29
2024-01-25 07:37:45,177.94
2024-01-25 07:38:00,121.84
2024-01-25 07:38:15,203.7
2024-01-25 07:38:30,258.13
2024-01-25 07:38:45,291.43
2024-01-25 07:39:00,316.63
2024-01-25 07:39:15,313.4
2024-01-25 07:39:30,372.26
2024-01-25 07:39:45,266.68
2024-01-25 07:40:00,354.41
2024-01-25 07:40:15,351.55
2024-01-25 07:40:30,371.44
2024-01-25 07:40:45,457.35
2024-01-25 07:41:00,354.94
2024-01-25 07:41:15,354.79
2024-01-25 07:41:30,353.97
2024-01-25 07:41:45,306.95
2024-01-25 07:42:00,351.92
2024-01-25 07:42:15,331.92
2024-01-25 07:42:30,245.53
2024-01-25 07:42:45,240.36
2024-01-25 07:43:00,219.3
2024-01-25 07:43:15,162.89
2024-01-25 07:43:30,107.87
2024-01-25 07:43:45,124.48
2024-01-25 07:44:00,213.58
2024-01-25 07:44:15,274.06
2024-01-25 07:44:30,340.27
2024-01-25 07:44:45,360.0
2024-01-25 07:45:00,376.49
2024-01-25 07:45:15,321.68
2024-01-25 07:45:30,378.69
2024-01-25 07:45:45,484.47
2024-01-25 07:46:00,516.49
2024-01-25 07:46:15,519.26
2024-01-25 07:46:30,553.33
2024-01-25 07:46:45,486.19
2024-01-25 07:47:00,302.14
2024-01-25 07:47:15,164.29
2024-01-25 07:47:30,155.67
2024-01-25 07:47:45,234.24
2024-01-25 07:48:00,365.4
2024-01-25 07:48:15,360.23
2024-01-25 07:48:30,247.52
2024-01-25 07:48:45,162.45
2024-01-25 07:49:00,177.36
2024-01-25 07:49:15,153.17
2024-01-25 07:49:30,235.08
2024-01-25 07:49:45,273.71
2024-01-25 07:50:00,321.81
2024-01-25 07:50:15,283.43
2024-01-25 07:50:30,243.8
2024-01-25 07:50:45,214.2
2024-01-25 07:51:00,289.54
2024-01-25 07:51:15,277.16
2024-01-25 07:51:30,377.06
2024-01-25 07:51:45,275.86
2024-01-25 07:52:00,240.71
2024-01-25 07:52:15,236.24
2024-01-25 07:52:30,184.29
2024-01-25 07:52:45,276.79
2024-01-25 07:53:00,276.29
2024-01-25 07:53:15,222.45
2024-01-25 07:53:30,168.48
2024-01-25 07:53:45,109.74
2024-01-25 07:54:00,155.87
2024-01-25 07:54:15,167.76
2024-01-25 07:54:30,304.52
2024-01-25 07:54:45,390.54
2024-01-25 07:55:00,402.17
2024-01-25 07:55:15,362.05
2024-01-25 07:55:30,327.87
2024-01-25 07:55:45,254.93
2024-01-25 07:56:00,320.1
2024-01-25 07:56:15,220.31
2024-01-25 07:56:30,173.29
2024-01-25 07:56:45,237.42
2024-01-25 07:57:00,238.23
2024-01-25 07:57:15,200.52
2024-01-25 07:57:30,112.5
2024-01-25 07:57:45,132.84
2024-01-25 07:58:00,286.68
2024-01-25 07:58:15,352.12
2024-01-25 07:58:30,378.49
2024-01-25 07:58:45,364.64
2024-01-25 07:59:00,255.31
2024-01-25 07:59:15,235.95
2024-01-25 07:59:30,158.94
2024-01-25 07:59:45,167.21
2024-01-25 08:00:00,197.15
2024-01-25 08:00:15,89.42
2024-01-25 08:00:30,-5.49
2024-01-25 08:00:45,-39.59
2024-01-25 08:01:00,1.5
2024-01-25 08:01:15,-64.11
2024-01-25 08:01:30,-117.14
2024-01-25 08:01:45,-143.7
2024-01-25 08:02:00,-211.16
2024-01-25 08:02:15,-310.54
2024-01-25 08:02:30,-268.65
2024-01-25 08:02:45,-326.31
2024-01-25 08:03:00,-336.12
2024-01-25 08:03:15,-283.46
2024-01-25 08:03:30,-279.74
2024-01-25 08:03:45,-263.82
2024-01-25 08:04:00,-237.48
2024-01-25 08:04:15,-214.16
2024-01-25 08:04:30,-182.61
2024-01-25 08:04:45,-138.42
2024-01-25 08:05:00,-115.23
2024-01-25 08:05:15,-94.32
2024-01-25 08:05:30,-41.38
2024-01-25 08:05:45,-11.75
2024-01-25 08:06:00,36.45
2024-01-25 08:06:15,-33.86
2024-01-25 08:06:30,-61.03
2024-01-25 08:06:45,-93.16
2024-01-25 08:07:00,-58.81
2024-01-25 08:07:15,-198.54
2024-01-25 08:07:30,-248.62
2024-01-25 08:07:45,-253.86
2024-01-25 08:08:00,-249.63
2024-01-25 08:08:15,-205.34
2024-01-25 08:08:30,-89.93
2024-01-25 08:08:45,-68.52
2024-01-25 08:09:00,-73.3
2024-01-25 08:09:15,-52.36
2024-01-25 08:09:30,84.62
2024-01-25 08:09:45,167.14
2024-01-25 08:10:00,141.08
2024-01-25 08:10:15,-10.9
2024-01-25 08:10:30,-103.15
2024-01-25 08:10:45,-25.36
2024-01-25 08:11:00,51.62
2024-01-25 08:11:15,219.55
2024-01-25 08:11:30,221.4
2024-01-25 08:11:45,39.53
2024-01-25 08:12:00,-101.29
2024-01-25 08:12:15,-144.76
2024-01-25 08:12:30,-49.97
2024-01-25 08:12:45,-13.51
2024-01-25 08:13:00,111.2
2024-01-25 08:13:15,93.47
2024-01-25 08:13:30,130.47
2024-01-25 08:13:45,-7.37
2024-01-25 08:14:00,92.01
2024-01-25 08:14:15,119.05
2024-01-25 08:14:30,164.87
2024-01-25 08:14:45,207.63
2024-01-25 08:15:00,155.71
2024-01-25 08:15:15,62.56
2024-01-25 08:15:30,99.4
2024-01-25 08:15:45,189.23
2024-01-25 08:16:00,294.07
2024-01-25 08:16:15,270.84
2024-01-25 08:16:30,228.29
2024-01-25 08:16:45,76.56
2024-01-25 08:17:00,20.35
2024-01-25 08:17:15,-20.87
2024-01-25 08:17:30,24.13
2024-01-25 08:17:45,59.1
2024-01-25 08:18:00,39.28
2024-01-25 08:18:15,-70.84
2024-01-25 08:18:30,-66.53
2024-01-25 08:18:45,-108.15
2024-01-25 08:19:00,8.42
2024-01-25 08:19:15,9.36
2024-01-25 08:19:30,20.3
2024-01-25 08:19:45,-143.42
2024-01-25 08:20:00,-160.22
2024-01-25 08:20:15,-148.27
2024-01-25 08:20:30,-149.92
2024-01-25 08:20:45,-136.28
2024-01-25 08:21:00,-14.31
2024-01-25 08:21:15,87.47
2024-01-25 08:21:30,47.11
2024-01-25 08:21:45,-48.05
2024-01-25 08:22:00,-50.24
2024-01-25 08:22:15,-124.89
2024-01-25 08:22:30,-28.39
2024-01-25 08:22:45,58.57
2024-01-25 08:23:00,47.76
2024-01-25 08:23:15,22.56
2024-01-25 08:23:30,43.81
2024-01-25 08:23:45,34.78
2024-01-25 08:24:00,95.4
2024-01-25 08:24:15,160.67
2024-01-25 08:24:30,256.7
2024-01-25 08:24:45,200.75
2024-01-25 08:25:00,128.99
2024-01-25 08:25:15,89.15
2024-01-25 08:25:30,15.59
2024-01-25 08:25:45,15.97
2024-01-25 08:26:00,66.03
2024-01-25 08:26:15,54.79
2024-01-25 08:26:30,67.67
2024-01-25 08:26:45,-56.49
2024-01-25 08:27:00,-25.29
2024-01-25 08:27:15,-19.92
2024-01-25 08:27:30,8.72
2024-01-25 08:27:45,65.51
2024-01-25 08:28:00,133.93
2024-01-25 08:28:15,132.84
2024-01-25 08:28:30,133.01
2024-01-25 08:28:45,127.37
2024-01-25 08:29:00,115.27
2024-01-25 08:29:15,152.29
2024-01-25 08:29:30,122.1
2024-01-25 08:29:45,184.51
2024-01-25 08:30:00,96.77
2024-01-25 08:30:15,-165.16
2024-01-25 08:30:30,-193.14
2024-01-25 08:30:45,-151.73
2024-01-25 08:31:00,-123.43
2024-01-25 08:31:15,-21.99
2024-01-25 08:31:30,23.13
2024-01-25 08:31:45,15.65
2024-01-25 08:32:00,4.31
2024-01-25 08:32:15,62.06
2024-01-25 08:32:30,60.33
2024-01-25 08:32:45,35.52
2024-01-25 08:33:00,-66.4
2024-01-25 08:33:15,-134.83
2024-01-25 08:33:30,-104.23
2024-01-25 08:33:45,-150.89
2024-01-25 08:34:00,-176.24
2024-01-25 08:34:15,-131.32
2024-01-25 08:34:30,-188.46
2024-01-25 08:34:45,-216.06
2024-01-25 08:35:00,-115.31
2024-01-25 08:35:15,-45.07
2024-01-25 08:35:30,79.65
2024-01-25 08:35:45,60.05
2024-01-25 08:36:00,100.95
2024-01-25 08:36:15,8.53
2024-01-25 08:36:30,-105.11
2024-01-25 08:36:45,-221.6
2024-01-25 08:37:00,-157.99
2024-01-25 08:37:15,-102.45
2024-01-25 08:37:30,-19.45
2024-01-25 08:37:45,70.98
2024-01-25 08:38:00,119.93
2024-01-25 08:38:15,124.74
2024-01-25 08:38:30,27.76
2024-01-25 08:38:45,81.44
2024-01-25 08:39:00,26.84
2024-01-25 08:39:15,124.41
2024-01-25 08:39:30,83.62
2024-01-25 08:39:45,94.53
2024-01-25 08:40:00,51.88
2024-01-25 08:40:15,-50.94
2024-01-25 08:40:30,-127.71
2024-01-25 08:40:45,-56.43
2024-01-25 08:41:00,105.36
2024-01-25 08:41:15,289.48
2024-01-25 08:41:30,350.42
2024-01-25 08:41:45,260.22
2024-01-25 08:42:00,313.3
2024-01-25 08:42:15,298.77
2024-01-25 08:42:30,227.62
2024-01-25 08:42:45,170.08
2024-01-25 08:43:00,143.06
2024-01-25 08:43:15,93.17
2024-01-25 08:43:30,85.01
2024-01-25 08:43:45,114.04
2024-01-25 08:44:00,181.72
2024-01-25 08:44:15,143.81
2024-01-25 08:44:30,209.61
2024-01-25 08:44:45,261.44
2024-01-25 08:45:00,178.26
2024-01-25 08:45:15,9.05
2024-01-25 08:45:30,14.79
2024-01-25 08:45:45,-88.24
2024-01-25 08:46:00,-83.48
2024-01-25 08:46:15,-59.25
2024-01-25 08:46:30,-71.77
2024-01-25 08:46:45,-86.05
2024-01-25 08:47:00,-134.54
2024-01-25 08:47:15,-155.9
2024-01-25 08:47:30,-130.39
2024-01-25 08:47:45,-121.33
2024-01-25 08:48:00,-39.04
2024-01-25 08:48:15,-80.0
2024-01-25 08:48:30,-144.33
2024-01-25 08:48:45,-165.21
2024-01-25 08:49:00,-295.41
2024-01-25 08:49:15,-243.89
2024-01-25 08:49:30,-128.27
2024-01-25 08:49:45,-117.04
2024-01-25 08:50:00,-93.55
2024-01-25 08:50:15,-70.06
2024-01-25 08:50:30,52.42
2024-01-25 08:50:45,173.28
2024-01-25 08:51:00,158.11
2024-01-25 08:51:15,2.55
2024-01-25 08:51:30,-131.15
2024-01-25 08:51:45,-129.87
2024-01-25 08:52:00,-69.46
2024-01-25 08:52:15,-110.77
2024-01-25 08:52:30,-155.07
2024-01-25 08:52:45,-194.31
2024-01-25 08:53:00,-160.93
2024-01-25 08:53:15,-127.33
2024-01-25 08:53:30,-132.46
2024-01-25 08:53:45,-147.33
2024-01-25 08:54:00,-94.27
2024-01-25 08:54:15,-22.11
2024-01-25 08:54:30,-22.9
2024-01-25 08:54:45,-68.19
2024-01-25 08:55:00,-69.06
2024-01-25 08:55:15,-97.94
2024-01-25 08:55:30,-10.67
2024-01-25 08:55:45,-81.83
2024-01-25 08:56:00,36.13
2024-01-25 08:56:15,50.1
2024-01-25 08:56:30,2.85
2024-01-25 08:56:45,-69.81
2024-01-25 08:57:00,-90.97
2024-01-25 08:57:15,-203.01
2024-01-25 08:57:30,-290.62
2024-01-25 08:57:45,-241.96
2024-01-25 08:58:00,-209.02
2024-01-25 08:58:15,-137.62
2024-01-25 08:58:30,-13.65
2024-01-25 08:58:45,60.82
2024-01-25 08:59:00,44.25
2024-01-25 08:59:15,-14.52
2024-01-25 08:59:30,-94.81
2024-01-25 08:59:45,-128.46
2024-01-25 09:00:00,-40.03
2024-01-25 09:00:15,2.15
2024-01-25 09:00:30,71.01
2024-01-25 09:00:45,125.25
2024-01-25 09:01:00,101.56
2024-01-25 09:01:15,147.5
2024-01-25 09:01:30,210.55
2024-01-25 09:01:45,273.99
2024-01-25 09:02:00,317.47
2024-01-25 09:02:15,342.06
2024-01-25 09:02:30,334.03
2024-01-25 09:02:45,285.65
2024-01-25 09:03:00,253.84
2024-01-25 09:03:15,270.45
2024-01-25 09:03:30,205.34
2024-01-25 09:03:45,138.56
2024-01-25 09:04:00,101.76
2024-01-25 09:04:15,133.86
2024-01-25 09:04:30,114.54
2024-01-25 09:04:45,172.24
2024-01-25 09:05:00,170.1
2024-01-25 09:05:15,198.45
2024-01-25 09:05:30,266.5
2024-01-25 09:05:45,232.37
2024-01-25 09:06:00,277.37
2024-01-25 09:06:15,292.71
2024-01-25 09:06:30,195.07
2024-01-25 09:06:45,75.26
2024-01-25 09:07:00,177.22
2024-01-25 09:07:15,99.56
2024-01-25 09:07:30,102.45
2024-01-25 09:07:45,45.28
2024-01-25 09:08:00,19.58
2024-01-25 09:08:15,14.85
2024-01-25 09:08:30,-16.46
2024-01-25 09:08:45,19.43
2024-01-25 09:09:00,2.01
2024-01-25 09:09:15,51.27
2024-01-25 09:09:30,101.39
2024-01-25 09:09:45,6.67
2024-01-25 09:10:00,-48.41
2024-01-25 09:10:15,65.43
2024-01-25 09:10:30,90.07
2024-01-25 09:10:45,-130.26
2024-01-25 09:11:00,-211.76
2024-01-25 09:11:15,-288.59
2024-01-25 09:11:30,-335.31
2024-01-25 09:11:45,-232.53
2024-01-25 09:12:00,-86.28
2024-01-25 09:12:15,102.53
2024-01-25 09:12:30,190.96
2024-01-25 09:12:45,213.77
2024-01-25 09:13:00,157.79
2024-01-25 09:13:15,57.14
2024-01-25 09:13:30,-79.49
2024-01-25 09:13:45,-145.65
2024-01-25 09:14:00,-52.56
2024-01-25 09:14:15,-78.73
2024-01-25 09:14:30,-155.7
2024-01-25 09:14:45,-123.62
2024-01-25 09:15:00,-33.4
2024-01-25 09:15:15,25.49
2024-01-25 09:15:30,30.19
2024-01-25 09:15:45,-36.3
2024-01-25 09:16:00,-31.19
2024-01-25 09:16:15,-5.69
2024-01-25 09:16:30,50.06
2024-01-25 09:16:45,53.15
2024-01-25 09:17:00,-3.45
2024-01-25 09:17:15,-60.01
2024-01-25 09:17:30,-99.69
2024-01-25 09:17:45,-124.34
2024-01-25 09:18:00,-45.54
2024-01-25 09:18:15,15.7
2024-01-25 09:18:30,59.86
2024-01-25 09:18:45,37.71
2024-01-25 09:19:00,39.7
2024-01-25 09:19:15,-27.88
2024-01-25 09:19:30,-101.8
2024-01-25 09:19:45,-67.28
2024-01-25 09:20:00,-59.5
2024-01-25 09:20:15,-52.22
2024-01-25 09:20:30,-123.53
2024-01-25 09:20:45,-222.01
2024-01-25 09:21:00,-246.41
2024-01-25 09:21:15,-303.04
2024-01-25 09:21:30,-271.71
2024-01-25 09:21:45,-285.92
2024-01-25 09:22:00,-277.64
2024-01-25 09:22:15,-337.89
2024-01-25 09:22:30,-330.58
2024-01-25 09:22:45,-339.67
2024-01-25 09:23:00,-279.75
2024-01-25 09:23:15,-196.71
2024-01-25 09:23:30,-114.21
2024-01-25 09:23:45,-83.7
2024-01-25 09:24:00,-130.65
2024-01-25 09:24:15,2.82
2024-01-25 09:24:30,93.37
2024-01-25 09:24:45,117.27
2024-01-25 09:25:00,83.51
2024-01-25 09:25:15,36.38
2024-01-25 09:25:30,-37.29
2024-01-25 09:25:45,-136.01
2024-01-25 09:26:00,-158.16
2024-01-25 09:26:15,-37.69
2024-01-25 09:26:30,-48.59
2024-01-25 09:26:45,-97.02
2024-01-25 09:27:00,-37.52
2024-01-25 09:27:15,-68.89
2024-01-25 09:27:30,57.79
2024-01-25 09:27:45,44.69
2024-01-25 09:28:00,52.28
2024-01-25 09:28:15,35.52
2024-01-25 09:28:30,25.95
2024-01-25 09:28:45,-33.41
2024-01-25 09:29:00,-29.38
2024-01-25 09:29:15,-8.09
2024-01-25 09:29:30,35.25
2024-01-25 09:29:45,14.02
2024-01-25 09:30:00,-5.36
2024-01-25 09:30:15,-78.39
2024-01-25 09:30:30,-113.98
2024-01-25 09:30:45,-69.1
2024-01-25 09:31:00,-55.73
2024-01-25 09:31:15,-88.53
2024-01-25 09:31:30,-96.73
2024-01-25 09:31:45,-22.24
2024-01-25 09:32:00,6.8
2024-01-25 09:32:15,-87.07
2024-01-25 09:32:30,-42.76
2024-01-25 09:32:45,-40.28
2024-01-25 09:33:00,-0.59
2024-01-25 09:33:15,49.43
2024-01-25 09:33:30,-17.79
2024-01-25 09:33:45,-81.32
2024-01-25 09:34:00,-142.94
2024-01-25 09:34:15,-165.75
2024-01-25 09:34:30,-69.08
2024-01-25 09:34:45,-84.37
2024-01-25 09:35:00,-65.39
2024-01-25 09:35:15,-71.25
2024-01-25 09:35:30,-57.79
2024-01-25 09:35:45,-98.3
2024-01-25 09:36:00,-80.81
2024-01-25 09:36:15,-102.9
2024-01-25 09:36:30,-20.92
2024-01-25 09:36:45,-14.99
2024-01-25 09:37:00,-33.09
2024-01-25 09:37:15,20.59
2024-01-25 09:37:30,38.52
2024-01-25 09:37:45,91.36
2024-01-25 09:38:00,117.89
2024-01-25 09:38:15,172.89
2024-01-25 09:38:30,187.87
2024-01-25 09:38:45,206.55
2024-01-25 09:39:00,175.0
2024-01-25 09:39:15,123.25
2024-01-25 09:39:30,172.37
2024-01-25 09:39:45,142.27
2024-01-25 09:40:00,224.02
2024-01-25 09:40:15,127.34
2024-01-25 09:40:30,119.17
2024-01-25 09:40:45,92.04
2024-01-25 09:41:00,115.04
2024-01-25 09:41:15,87.9
2024-01-25 09:41:30,93.15
2024-01-25 09:41:45,86.91
2024-01-25 09:42:00,77.35
2024-01-25 09:42:15,73.7
2024-01-25 09:42:30,40.72
2024-01-25 09:42:45,59.59
2024-01-25 09:43:00,57.64
2024-01-25 09:43:15,5.67
2024-01-25 09:43:30,-31.73
2024-01-25 09:43:45,-8.01
2024-01-25 09:44:00,2.3
2024-01-25 09:44:15,-28.67
2024-01-25 09:44:30,-64.83
2024-01-25 09:44:45,-104.28
2024-01-25 09:45:00,-32.59
2024-01-25 09:45:15,-4.23
2024-01-25 09:45:30,5.21
2024-01-25 09:45:45,84.93
2024-01-25 09:46:00,73.95
2024-01-25 09:46:15,102.57
2024-01-25 09:46:30,181.93
2024-01-25 09:46:45,126.47
2024-01-25 09:47:00,154.39
2024-01-25 09:47:15,190.02
2024-01-25 09:47:30,176.33
2024-01-25 09:47:45,72.67
2024-01-25 09:48:00,39.26
2024-01-25 09:48:15,7.68
2024-01-25 09:48:30,1.6
2024-01-25 09:48:45,32.24
2024-01-25 09:49:00,82.88
2024-01-25 09:49:15,56.75
2024-01-25 09:49:30,164.29
2024-01-25 09:49:45,122.79
2024-01-25 09:50:00,160.48
2024-01-25 09:50:15,129.59
2024-01-25 09:50:30,190.89
2024-01-25 09:50:45,112.62
2024-01-25 09:51:00,104.1
2024-01-25 09:51:15,133.99
2024-01-25 09:51:30,105.26
2024-01-25 09:51:45,114.65
2024-01-25 09:52:00,123.36
2024-01-25 09:52:15,94.37
2024-01-25 09:52:30,119.38
2024-01-25 09:52:45,98.62
2024-01-25 09:53:00,120.39
2024-01-25 09:53:15,63.64
2024-01-25 09:53:30,-9.9
2024-01-25 09:53:45,97.37
2024-01-25 09:54:00,230.53
2024-01-25 09:54:15,266.8
2024-01-25 09:54:30,252.81
2024-01-25 09:54:45,210.33
2024-01-25 09:55:00,71.67
2024-01-25 09:55:15,46.37
2024-01-25 09:55:30,167.11
2024-01-25 09:55:45,246.72
2024-01-25 09:56:00,295.31
2024-01-25 09:56:15,119.73
2024-01-25 09:56:30,86.4
2024-01-25 09:56:45,94.64
2024-01-25 09:57:00,251.92
2024-01-25 09:57:15,294.3
2024-01-25 09:57:30,282.95
2024-01-25 09:57:45,205.78
2024-01-25 09:58:00,186.57
2024-01-25 09:58:15,143.61
2024-01-25 09:58:30,144.44
2024-01-25 09:58:45,86.32
2024-01-25 09:59:00,60.73
2024-01-25 09:59:15,43.0
2024-01-25 09:59:30,-48.23
2024-01-25 09:59:45,-45.05
2024-01-25 10:00:00,2.65
2024-01-25 10:00:15,-29.23
2024-01-25 10:00:30,36.7
2024-01-25 10:00:45,-30.76
2024-01-25 10:01:00,36.11
2024-01-25 10:01:15,35.19
2024-01-25 10:01:30,35.11
2024-01-25 10:01:45,93.38
2024-01-25 10:02:00,46.24
2024-01-25 10:02:15,-102.67
2024-01-25 10:02:30,-87.13
2024-01-25 10:02:45,-94.89
2024-01-25 10:03:00,-31.94
2024-01-25 10:03:15,-26.51
2024-01-25 10:03:30,-84.67
2024-01-25 10:03:45,-38.54
2024-01-25 10:04:00,-121.24
2024-01-25 10:04:15,-163.38
2024-01-25 10:04:30,-92.36
2024-01-25 10:04:45,-18.26
2024-01-25 10:05:00,2.73
2024-01-25 10:05:15,-29.11
2024-01-25 10:05:30,-110.96
2024-01-25 10:05:45,-102.05
2024-01-25 10:06:00,-61.32
2024-01-25 10:06:15,-66.72
2024-01-25 10:06:30,-39.31
2024-01-25 10:06:45,-57.53
2024-01-25 10:07:00,-77.46
2024-01-25 10:07:15,-118.68
2024-01-25 10:07:30,-36.83
2024-01-25 10:07:45,-9.76
2024-01-25 10:08:00,-8.21
2024-01-25 10:08:15,-69.44
2024-01-25 10:08:30,-59.91
2024-01-25 10:08:45,-75.66
2024-01-25 10:09:00,21.67
2024-01-25 10:09:15,60.61
2024-01-25 10:09:30,24.81
2024-01-25 10:09:45,53.22
2024-01-25 10:10:00,54.36
2024-01-25 10:10:15,26.6
2024-01-25 10:10:30,-31.94
2024-01-25 10:10:45,-131.0
2024-01-25 10:11:00,-95.75
2024-01-25 10:11:15,-56.58
2024-01-25 10:11:30,-61.25
2024-01-25 10:11:45,25.55
2024-01-25 10:12:00,64.04
2024-01-25 10:12:15,-12.09
2024-01-25 10:12:30,-156.4
2024-01-25 10:12:45,-279.11
2024-01-25 10:13:00,-316.23
2024-01-25 10:13:15,-301.65
2024-01-25 10:13:30,-359.59
2024-01-25 10:13:45,-411.41
2024-01-25 10:14:00,-469.68
2024-01-25 10:14:15,-522.4
2024-01-25 10:14:30,-483.82
2024-01-25 10:14:45,-507.9
2024-01-25 10:15:00,-513.04
2024-01-25 10:15:15,-579.23
2024-01-25 10:15:30,-584.01
2024-01-25 10:15:45,-574.06
2024-01-25 10:16:00,-406.83
2024-01-25 10:16:15,-318.48
2024-01-25 10:16:30,-176.12
2024-01-25 10:16:45,-88.9
2024-01-25 10:17:00,17.15
2024-01-25 10:17:15,-40.15
2024-01-25 10:17:30,-0.81
2024-01-25 10:17:45,
2024-01-25 10:18:00,184.36
2024-01-25 10:18:15,241.1
2024-01-25 10:18:30,240.05
2024-01-25 10:18:45,296.62
2024-01-25 10:19:00,334.93
2024-01-25 10:19:15,275.91
2024-01-25 10:19:30,309.41
2024-01-25 10:19:45,350.47
2024-01-25 10:20:00,341.96
2024-01-25 10:20:15,299.86
2024-01-25 10:20:30,329.85
2024-01-25 10:20:45,286.32
2024-01-25 10:21:00,264.33
2024-01-25 10:21:15,168.1
2024-01-25 10:21:30,108.51
2024-01-25 10:21:45,66.18
2024-01-25 10:22:00,60.5
2024-01-25 10:22:15,147.69
2024-01-25 10:22:30,117.89
2024-01-25 10:22:45,104.67
2024-01-25 10:23:00,90.36
2024-01-25 10:23:15,92.76
2024-01-25 10:23:30,88.33
2024-01-25 10:23:45,14.58
2024-01-25 10:24:00,25.31
2024-01-25 10:24:15,-10.88
2024-01-25 10:24:30,-3.49
2024-01-25 10:24:45,-98.09
2024-01-25 10:25:00,-47.4
2024-01-25 10:25:15,9.92
2024-01-25 10:25:30,39.5
2024-01-25 10:25:45,-16.73
2024-01-25 10:26:00,62.53
2024-01-25 10:26:15,221.76
2024-01-25 10:26:30,336.49
2024-01-25 10:26:45,380.68
2024-01-25 10:27:00,317.21
2024-01-25 10:27:15,334.49
2024-01-25 10:27:30,359.1
2024-01-25 10:27:45,350.08
2024-01-25 10:28:00,315.28
2024-01-25 10:28:15,277.77
2024-01-25 10:28:30,281.11
2024-01-25 10:28:45,215.82
2024-01-25 10:29:00,69.39
2024-01-25 10:29:15,88.7
2024-01-25 10:29:30,133.11
2024-01-25 10:29:45,97.76
2024-01-25 10:30:00,113.99
2024-01-25 10:30:15,-17.81
2024-01-25 10:30:30,-23.87
2024-01-25 10:30:45,29.09
2024-01-25 10:31:00,72.41
2024-01-25 10:31:15,25.94
2024-01-25 10:31:30,20.19
2024-01-25 10:31:45,23.54
2024-01-25 10:32:00,-72.11
2024-01-25 10:32:15,-180.31
2024-01-25 10:32:30,-188.09
2024-01-25 10:32:45,-109.72
2024-01-25 10:33:00,-68.88
2024-01-25 10:33:15,-6.85
2024-01-25 10:33:30,66.55
2024-01-25 10:33:45,-16.87
2024-01-25 10:34:00,-24.05
2024-01-25 10:34:15,-90.82
2024-01-25 10:34:30,-144.72
2024-01-25 10:34:45,-122.66
2024-01-25 10:35:00,-58.08
2024-01-25 10:35:15,-10.75
2024-01-25 10:35:30,97.78
2024-01-25 10:35:45,59.71
2024-01-25 10:36:00,99.77
2024-01-25 10:36:15,7.21
