date,value
2016-05-16 05:00:00,32.12
2016-05-17 08:00:00,32.25
2016-05-17 05:00:00,32.64
2016-05-18 08:00:00,32.61
2016-05-18 05:00:00,32.61
2016-05-19 08:00:00,32.28
2016-05-19 05:00:00,32.15
2016-05-20 08:00:00,32.3
2016-05-20 05:00:00,32.01
2016-05-23 08:00:00,32.03
2016-05-23 05:00:00,31.73
2016-05-24 08:00:00,31.89
2016-05-24 05:00:00,32.15
2016-05-25 08:00:00,32.39
2016-05-25 05:00:00,32.17
2016-05-26 08:00:00,32.13
2016-05-26 05:00:00,31.51
2016-05-27 08:00:00,31.6
2016-05-27 05:00:00,31.65
2016-05-31 08:00:00,31.75
2016-05-31 05:00:00,31.91
2016-06-01 08:00:00,31.94
2016-06-01 05:00:00,31.95
2016-06-02 08:00:00,31.67
2016-06-02 05:00:00,31.67
2016-06-03 08:00:00,31.59
2016-06-03 05:00:00,30.81
2016-06-06 08:00:00,30.77
2016-06-06 05:00:00,31.26
2016-06-07 08:00:00,31.46
2016-06-07 05:00:00,32.36
2016-06-08 08:00:00,32.63
2016-06-08 05:00:00,32.51
2016-06-09 08:00:00,32.25
2016-06-09 05:00:00,33.4
2016-06-10 08:00:00,32.8
2016-06-10 05:00:00,33.14
2016-06-13 08:00:00,32.99
2016-06-13 05:00:00,31.8
2016-06-14 08:00:00,31.81
2016-06-14 05:00:00,30.36
2016-06-15 08:00:00,30.65
2016-06-15 05:00:00,30.49
2016-06-16 08:00:00,29.8
2016-06-16 05:00:00,29.14
2016-06-17 08:00:00,29.1
2016-06-17 05:00:00,29.34
2016-06-20 08:00:00,29.75
2016-06-20 05:00:00,29.71
2016-06-21 08:00:00,30.29
2016-06-21 05:00:00,30.02
2016-06-22 08:00:00,30.05
2016-06-22 05:00:00,29.89
2016-06-23 08:00:00,30.25
2016-06-23 05:00:00,30.33
2016-06-24 08:00:00,28.2
2016-06-24 05:00:00,27.05
2016-06-27 08:00:00,26.85
2016-06-27 05:00:00,25.27
2016-06-28 08:00:00,26.12
2016-06-28 05:00:00,26.77
2016-06-29 08:00:00,26.94
2016-06-29 05:00:00,27.7
2016-06-30 08:00:00,27.86
2016-06-30 05:00:00,28.31
2016-07-01 08:00:00,28.26
2016-07-01 05:00:00,29.33
2016-07-05 08:00:00,29.09
2016-07-05 05:00:00,28.93
2016-07-06 08:00:00,27.76
2016-07-06 05:00:00,28.35
2016-07-07 08:00:00,28.39
2016-07-07 05:00:00,29.4
2016-07-08 08:00:00,29.8
2016-07-08 05:00:00,30.04
2016-07-11 08:00:00,30.23
2016-07-11 05:00:00,31.16
2016-07-12 08:00:00,32.78
2016-07-12 05:00:00,34.66
2016-07-13 08:00:00,35.0
2016-07-13 05:00:00,34.45
2016-07-14 08:00:00,35.11
2016-07-14 05:00:00,35.88
2016-07-15 08:00:00,35.51
2016-07-15 05:00:00,35.89
2016-07-18 08:00:00,36.03
2016-07-18 05:00:00,36.03
2016-07-19 08:00:00,35.78
2016-07-19 05:00:00,36.01
2016-07-20 08:00:00,36.07
2016-07-20 05:00:00,35.92
2016-07-21 08:00:00,35.1
2016-07-21 05:00:00,34.96
2016-07-22 08:00:00,36.45
2016-07-22 05:00:00,36.36
2016-07-25 08:00:00,36.35
2016-07-25 05:00:00,35.8
2016-07-26 08:00:00,35.91
2016-07-26 05:00:00,36.55
2016-07-27 08:00:00,36.5
2016-07-27 05:00:00,36.2
2016-07-28 08:00:00,36.07
2016-07-28 05:00:00,36.34
2016-07-29 08:00:00,36.26
2016-07-29 05:00:00,35.5
2016-08-01 08:00:00,35.54
2016-08-01 05:00:00,35.6
2016-08-02 08:00:00,35.39
2016-08-02 05:00:00,33.51
2016-08-03 08:00:00,33.47
2016-08-03 05:00:00,33.48
2016-08-04 08:00:00,33.57
2016-08-04 05:00:00,33.58
2016-08-05 08:00:00,33.71
2016-08-05 05:00:00,34.44
2016-08-08 08:00:00,34.22
2016-08-08 05:00:00,34.35
2016-08-09 08:00:00,35.21
2016-08-09 05:00:00,34.59
2016-08-10 08:00:00,34.59
2016-08-10 05:00:00,34.18
2016-08-11 08:00:00,34.25
2016-08-11 05:00:00,34.96
2016-08-12 08:00:00,34.74
2016-08-12 05:00:00,34.92
2016-08-15 08:00:00,34.96
2016-08-15 05:00:00,35.87
2016-08-16 08:00:00,35.67
2016-08-16 05:00:00,36.75
2016-08-17 08:00:00,36.68
2016-08-17 05:00:00,36.6
2016-08-18 08:00:00,36.43
2016-08-18 05:00:00,36.67
2016-08-19 08:00:00,36.44
2016-08-19 05:00:00,36.49
2016-08-22 08:00:00,36.33
2016-08-22 05:00:00,36.0
2016-08-23 08:00:00,36.32
2016-08-23 05:00:00,36.4
2016-08-24 08:00:00,36.27
2016-08-24 05:00:00,36.65
2016-08-25 08:00:00,36.34
2016-08-25 05:00:00,36.72
2016-08-26 08:00:00,36.68
2016-08-26 05:00:00,36.23
2016-08-29 08:00:00,36.13
2016-08-29 05:00:00,36.17
2016-08-30 08:00:00,35.45
2016-08-30 05:00:00,37.05
2016-08-31 08:00:00,36.97
2016-08-31 05:00:00,36.3
2016-09-01 08:00:00,36.53
2016-09-01 05:00:00,36.24
2016-09-02 08:00:00,36.0
2016-09-02 05:00:00,36.53
2016-09-06 08:00:00,36.45
2016-09-06 05:00:00,36.96
2016-09-07 08:00:00,37.5
2016-09-07 05:00:00,38.75
2016-09-08 08:00:00,38.68
2016-09-08 05:00:00,39.35
2016-09-09 08:00:00,39.0
2016-09-09 05:00:00,38.49
2016-09-12 08:00:00,37.22
2016-09-12 05:00:00,38.34
2016-09-13 08:00:00,38.12
2016-09-13 05:00:00,37.37
2016-09-14 08:00:00,37.0
2016-09-14 05:00:00,36.39
2016-09-15 08:00:00,36.31
2016-09-15 05:00:00,36.41
2016-09-16 08:00:00,36.26
2016-09-16 05:00:00,35.49
2016-09-19 08:00:00,35.66
2016-09-19 05:00:00,35.44
2016-09-20 08:00:00,35.75
2016-09-20 05:00:00,35.15
2016-09-21 08:00:00,35.0
2016-09-21 05:00:00,34.67
2016-09-22 08:00:00,34.96
2016-09-22 05:00:00,35.25
2016-09-23 08:00:00,35.3
2016-09-23 05:00:00,35.55
2016-09-26 08:00:00,35.19
2016-09-26 05:00:00,34.93
2016-09-27 08:00:00,34.98
2016-09-27 05:00:00,36.0
2016-09-28 08:00:00,36.1
2016-09-28 05:00:00,35.84
2016-09-29 08:00:00,35.65
2016-09-29 05:00:00,35.82
2016-09-30 08:00:00,35.98
2016-09-30 05:00:00,36.61
2016-10-03 08:00:00,36.46
2016-10-03 05:00:00,37.7
2016-10-04 08:00:00,38.39
2016-10-04 05:00:00,37.63
2016-10-05 08:00:00,37.82
2016-10-05 05:00:00,37.87
2016-10-06 08:00:00,37.83
2016-10-06 05:00:00,38.17
2016-10-07 08:00:00,38.25
2016-10-07 05:00:00,37.73
2016-10-10 08:00:00,37.95
2016-10-10 05:00:00,38.89
2016-10-11 08:00:00,39.99
2016-10-11 05:00:00,38.2
2016-10-12 08:00:00,38.12
2016-10-12 05:00:00,37.38
2016-10-13 08:00:00,36.95
2016-10-13 05:00:00,39.24
2016-10-14 08:00:00,39.45
2016-10-14 05:00:00,38.65
2016-10-17 08:00:00,38.66
2016-10-17 05:00:00,38.58
2016-10-18 08:00:00,38.84
2016-10-18 05:00:00,39.35
2016-10-19 08:00:00,39.48
2016-10-19 05:00:00,40.63
2016-10-20 08:00:00,40.93
2016-10-20 05:00:00,40.59
2016-10-21 08:00:00,39.97
2016-10-21 05:00:00,39.9
2016-10-24 08:00:00,40.25
2016-10-24 05:00:00,39.83
2016-10-25 08:00:00,39.66
2016-10-25 05:00:00,39.69
2016-10-26 08:00:00,38.57
2016-10-26 05:00:00,39.32
2016-10-27 08:00:00,39.45
2016-10-27 05:00:00,39.91
2016-10-28 08:00:00,39.85
2016-10-28 05:00:00,40.06
2016-10-31 08:00:00,40.31
2016-10-31 05:00:00,40.6
2016-11-01 08:00:00,40.51
2016-11-01 05:00:00,39.8
2016-11-02 08:00:00,39.72
2016-11-02 05:00:00,39.71
2016-11-03 08:00:00,39.78
2016-11-03 05:00:00,39.38
2016-11-04 08:00:00,39.27
2016-11-04 05:00:00,39.74
2016-11-07 08:00:00,40.39
2016-11-07 05:00:00,41.49
2016-11-08 08:00:00,41.42
2016-11-08 05:00:00,41.7
2016-11-09 08:00:00,40.76
2016-11-09 05:00:00,42.41
2016-11-10 08:00:00,42.71
2016-11-10 05:00:00,42.3
2016-11-11 08:00:00,42.07
2016-11-11 05:00:00,42.93
2016-11-14 08:00:00,43.01
2016-11-14 05:00:00,43.4
2016-11-15 08:00:00,45.0
2016-11-15 05:00:00,44.76
2016-11-16 08:00:00,44.66
2016-11-16 05:00:00,44.45
2016-11-17 08:00:00,44.39
2016-11-17 05:00:00,45.83
2016-11-18 08:00:00,46.15
2016-11-18 05:00:00,46.26
2016-11-21 08:00:00,46.46
2016-11-21 05:00:00,46.08
2016-11-22 08:00:00,46.03
2016-11-22 05:00:00,46.08
2016-11-23 08:00:00,46.05
2016-11-23 05:00:00,46.34
2016-11-25 08:00:00,46.34
2016-11-25 05:00:00,46.82
2016-11-28 08:00:00,46.64
2016-11-28 05:00:00,46.5
2016-11-29 08:00:00,46.59
2016-11-29 05:00:00,46.89
2016-11-30 08:00:00,46.14
2016-11-30 05:00:00,46.44
2016-12-01 08:00:00,46.2
2016-12-01 05:00:00,45.75
2016-12-02 08:00:00,46.09
2016-12-02 05:00:00,46.1
2016-12-05 08:00:00,46.45
2016-12-05 05:00:00,45.72
2016-12-06 08:00:00,46.16
2016-12-06 05:00:00,46.43
2016-12-07 08:00:00,46.61
2016-12-07 05:00:00,48.65
2016-12-08 08:00:00,48.6
2016-12-08 05:00:00,48.05
2016-12-09 08:00:00,49.27
2016-12-09 05:00:00,49.64
2016-12-12 08:00:00,49.16
2016-12-12 05:00:00,47.59
2016-12-13 08:00:00,47.94
2016-12-13 05:00:00,47.84
2016-12-14 08:00:00,47.84
2016-12-14 05:00:00,47.92
2016-12-15 08:00:00,48.1
2016-12-15 05:00:00,48.3
2016-12-16 08:00:00,48.61
2016-12-16 05:00:00,47.63
2016-12-19 08:00:00,47.89
2016-12-19 05:00:00,48.58
2016-12-20 08:00:00,48.5
2016-12-20 05:00:00,49.22
2016-12-21 08:00:00,49.34
2016-12-21 05:00:00,49.47
2016-12-22 08:00:00,49.35
2016-12-22 05:00:00,48.69
2016-12-23 08:00:00,48.61
2016-12-23 05:00:00,48.48
2016-12-27 08:00:00,48.29
2016-12-27 05:00:00,48.61
2016-12-28 08:00:00,48.73
2016-12-28 05:00:00,47.67
2016-12-29 08:00:00,47.8
2016-12-29 05:00:00,47.25
2016-12-30 08:00:00,47.42
2016-12-30 05:00:00,46.69
2017-01-03 08:00:00,47.28
2017-01-03 05:00:00,46.3
2017-01-04 08:00:00,46.63
2017-01-04 05:00:00,46.7
2017-01-05 08:00:00,46.52
2017-01-05 05:00:00,45.89
2017-01-06 08:00:00,45.85
2017-01-06 05:00:00,46.21
2017-01-09 08:00:00,46.01
2017-01-09 05:00:00,47.08
2017-01-10 08:00:00,47.0
2017-01-10 05:00:00,48.48
2017-01-11 08:00:00,49.29
2017-01-11 05:00:00,48.64
2017-01-12 08:00:00,48.67
2017-01-12 05:00:00,48.1
2017-01-13 08:00:00,48.16
2017-01-13 05:00:00,47.65
2017-01-17 08:00:00,47.56
2017-01-17 05:00:00,46.75
2017-01-18 08:00:00,47.3938
2017-01-18 05:00:00,47.64
2017-01-19 08:00:00,47.64
2017-01-19 05:00:00,47.26
2017-01-20 08:00:00,47.54
2017-01-20 05:00:00,48.0
2017-01-23 08:00:00,47.9
2017-01-23 05:00:00,46.94
2017-01-24 08:00:00,47.05
2017-01-24 05:00:00,47.54
2017-01-25 08:00:00,47.9
2017-01-25 05:00:00,47.91
2017-01-26 08:00:00,48.43
2017-01-26 05:00:00,49.59
2017-01-27 08:00:00,50.0
2017-01-27 05:00:00,46.95
2017-01-30 08:00:00,45.62
2017-01-30 05:00:00,44.9
2017-01-31 08:00:00,44.79
2017-01-31 05:00:00,44.25
2017-02-01 08:00:00,44.75
2017-02-01 05:00:00,44.05
2017-02-02 08:00:00,43.61
2017-02-02 05:00:00,44.01
2017-02-03 08:00:00,44.31
2017-02-03 05:00:00,44.2
2017-02-06 08:00:00,44.8
2017-02-06 05:00:00,45.3
2017-02-07 08:00:00,45.75
2017-02-07 05:00:00,45.17
2017-02-08 08:00:00,45.26
2017-02-08 05:00:00,45.06
2017-02-09 08:00:00,45.07
2017-02-09 05:00:00,46.3
2017-02-10 08:00:00,46.62
2017-02-10 05:00:00,46.45
2017-02-13 08:00:00,46.56
2017-02-13 05:00:00,47.41
2017-02-14 08:00:00,47.26
2017-02-14 05:00:00,46.57
2017-02-15 08:00:00,47.59
2017-02-15 05:00:00,47.54
2017-02-16 08:00:00,47.5
2017-02-16 05:00:00,46.97
2017-02-17 08:00:00,46.83
2017-02-17 05:00:00,46.91
2017-02-21 08:00:00,47.01
2017-02-21 05:00:00,46.81
2017-02-22 08:00:00,46.5
2017-02-22 05:00:00,46.32
2017-02-23 08:00:00,46.42
2017-02-23 05:00:00,46.1
2017-02-24 08:00:00,46.0
2017-02-24 05:00:00,46.28
2017-02-27 08:00:00,46.18
2017-02-27 05:00:00,46.32
2017-02-28 08:00:00,46.32
2017-02-28 05:00:00,46.36
2017-03-01 08:00:00,46.79
2017-03-01 05:00:00,47.09
2017-03-02 08:00:00,46.67
2017-03-02 05:00:00,45.72
2017-03-03 08:00:00,45.85
2017-03-03 05:00:00,46.82
2017-03-06 08:00:00,46.41
2017-03-06 05:00:00,45.31
2017-03-07 08:00:00,45.02
2017-03-07 05:00:00,44.84
2017-03-08 08:00:00,44.79
2017-03-08 05:00:00,44.89
2017-03-09 08:00:00,44.5
2017-03-09 05:00:00,43.33
2017-03-10 08:00:00,43.46
2017-03-10 05:00:00,43.9
2017-03-13 08:00:00,43.73
2017-03-13 05:00:00,42.37
2017-03-14 08:00:00,42.06
2017-03-14 05:00:00,41.21
2017-03-15 08:00:00,40.5
2017-03-15 05:00:00,42.09
2017-03-16 08:00:00,42.18
2017-03-16 05:00:00,42.13
2017-03-17 08:00:00,42.0
2017-03-17 05:00:00,41.72
2017-03-20 08:00:00,42.18
2017-03-20 05:00:00,41.7
2017-03-21 08:00:00,41.88
2017-03-21 05:00:00,40.42
2017-03-22 08:00:00,39.78
2017-03-22 05:00:00,40.35
2017-03-23 08:00:00,40.7
2017-03-23 05:00:00,41.41
2017-03-24 08:00:00,41.69
2017-03-24 05:00:00,41.73
2017-03-27 08:00:00,41.07
2017-03-27 05:00:00,41.74
2017-03-28 08:00:00,41.83
2017-03-28 05:00:00,42.6
2017-03-29 08:00:00,42.69
2017-03-29 05:00:00,41.96
2017-03-30 08:00:00,41.85
2017-03-30 05:00:00,42.54
2017-03-31 08:00:00,42.37
2017-03-31 05:00:00,42.3
2017-04-03 08:00:00,42.33
2017-04-03 05:00:00,42.45
2017-04-04 08:00:00,42.09
2017-04-04 05:00:00,40.9
2017-04-05 08:00:00,41.15
2017-04-05 05:00:00,41.31
2017-04-06 08:00:00,41.4
2017-04-06 05:00:00,41.72
2017-04-07 08:00:00,41.53
2017-04-07 05:00:00,41.81
2017-04-10 08:00:00,41.81
2017-04-10 05:00:00,42.32
2017-04-11 08:00:00,42.78
2017-04-11 05:00:00,43.93
2017-04-12 08:00:00,44.79
2017-04-12 05:00:00,43.96
2017-04-13 08:00:00,43.95
2017-04-13 05:00:00,43.35
2017-04-17 08:00:00,43.47
2017-04-17 05:00:00,44.23
2017-04-18 08:00:00,44.03
2017-04-18 05:00:00,43.81
2017-04-19 08:00:00,44.07
2017-04-19 05:00:00,44.4
2017-04-20 08:00:00,44.71
2017-04-20 05:00:00,45.22
2017-04-21 08:00:00,45.5
2017-04-21 05:00:00,45.15
2017-04-24 08:00:00,45.5
2017-04-24 05:00:00,46.44
2017-04-25 08:00:00,46.8
2017-04-25 05:00:00,46.61
2017-04-26 08:00:00,46.51
2017-04-26 05:00:00,46.4
2017-04-27 08:00:00,43.91
2017-04-27 05:00:00,43.98
2017-04-28 08:00:00,44.02
2017-04-28 05:00:00,42.62
2017-05-01 08:00:00,42.76
2017-05-01 05:00:00,42.08
2017-05-02 08:00:00,42.06
2017-05-02 05:00:00,43.87
2017-05-03 08:00:00,43.67
2017-05-03 05:00:00,43.92
2017-05-04 08:00:00,44.18
2017-05-04 05:00:00,43.91
2017-05-05 08:00:00,44.0
2017-05-05 05:00:00,44.51
2017-05-08 08:00:00,44.6
2017-05-08 05:00:00,44.94
2017-05-09 08:00:00,45.4
2017-05-09 05:00:00,47.08
2017-05-10 08:00:00,47.03
2017-05-10 05:00:00,47.3
2017-05-11 08:00:00,47.21
2017-05-11 05:00:00,46.54
2017-05-12 08:00:00,46.26
2017-05-12 05:00:00,45.83
2017-05-15 08:00:00,45.7
2017-05-15 05:00:00,46.68
2017-05-16 08:00:00,46.79
2017-05-16 05:00:00,46.94
2017-05-17 08:00:00,46.25
2017-05-17 05:00:00,44.92
2017-05-18 08:00:00,44.4
2017-05-18 05:00:00,44.65
2017-05-19 08:00:00,44.8
2017-05-19 05:00:00,45.22
2017-05-22 08:00:00,45.33
2017-05-22 05:00:00,46.21
2017-05-23 08:00:00,46.27
2017-05-23 05:00:00,46.66
2017-05-24 08:00:00,46.74
2017-05-24 05:00:00,46.77
2017-05-25 08:00:00,46.99
2017-05-25 05:00:00,48.02
2017-05-26 08:00:00,47.79
2017-05-26 05:00:00,48.74
2017-05-30 08:00:00,48.32
2017-05-30 05:00:00,47.96
2017-05-31 08:00:00,48.2
2017-05-31 05:00:00,48.41
2017-06-01 08:00:00,48.5
2017-06-01 05:00:00,49.05
2017-06-02 08:00:00,49.56
2017-06-02 05:00:00,49.52
2017-06-05 08:00:00,49.53
2017-06-05 05:00:00,49.74
2017-06-06 08:00:00,49.47
2017-06-06 05:00:00,49.74
2017-06-07 08:00:00,49.44
2017-06-07 05:00:00,50.86
2017-06-08 08:00:00,50.86
2017-06-08 05:00:00,51.43
2017-06-09 08:00:00,51.61
2017-06-09 05:00:00,50.27
2017-06-12 08:00:00,50.1
2017-06-12 05:00:00,49.48
2017-06-13 08:00:00,49.56
2017-06-13 05:00:00,49.45
2017-06-14 08:00:00,49.64
2017-06-14 05:00:00,49.39
2017-06-15 08:00:00,49.14
2017-06-15 05:00:00,49.11
2017-06-16 08:00:00,48.9
2017-06-16 05:00:00,48.79
2017-06-19 08:00:00,49.13
2017-06-19 05:00:00,49.66
2017-06-20 08:00:00,49.22
2017-06-20 05:00:00,48.03
2017-06-21 08:00:00,48.33
2017-06-21 05:00:00,48.43
2017-06-22 08:00:00,50.5
2017-06-22 05:00:00,48.97
2017-06-23 08:00:00,49.0
2017-06-23 05:00:00,48.63
2017-06-26 08:00:00,48.81
2017-06-26 05:00:00,48.78
2017-06-27 08:00:00,48.6
2017-06-27 05:00:00,48.5
2017-06-28 08:00:00,48.82
2017-06-28 05:00:00,49.25
2017-06-29 08:00:00,49.28
2017-06-29 05:00:00,49.62
2017-06-30 08:00:00,49.92
2017-06-30 05:00:00,50.32
2017-07-03 08:00:00,50.78
2017-07-03 05:00:00,50.39
2017-07-05 08:00:00,50.44
2017-07-05 05:00:00,51.26
2017-07-06 08:00:00,50.97
2017-07-06 05:00:00,52.05
2017-07-07 08:00:00,52.3
2017-07-07 05:00:00,53.03
2017-07-10 08:00:00,52.98
2017-07-10 05:00:00,52.66
2017-07-11 08:00:00,52.58
2017-07-11 05:00:00,51.61
2017-07-12 08:00:00,53.12
2017-07-12 05:00:00,53.8
2017-07-13 08:00:00,53.4
2017-07-13 05:00:00,53.81
2017-07-14 08:00:00,53.8
2017-07-14 05:00:00,54.22
2017-07-17 08:00:00,54.21
2017-07-17 05:00:00,53.87
2017-07-18 08:00:00,53.83
2017-07-18 05:00:00,53.15
2017-07-19 08:00:00,52.26
2017-07-19 05:00:00,52.61
2017-07-20 08:00:00,52.72
2017-07-20 05:00:00,52.34
2017-07-21 08:00:00,52.13
2017-07-21 05:00:00,51.91
2017-07-24 08:00:00,51.79
2017-07-24 05:00:00,51.28
2017-07-25 08:00:00,51.5
2017-07-25 05:00:00,50.61
2017-07-26 08:00:00,50.63
2017-07-26 05:00:00,51.01
2017-07-27 08:00:00,50.34
2017-07-27 05:00:00,50.0
2017-07-28 08:00:00,49.02
2017-07-28 05:00:00,50.49
2017-07-31 08:00:00,50.85
2017-07-31 05:00:00,50.44
2017-08-01 08:00:00,51.13
2017-08-01 05:00:00,51.06
2017-08-02 08:00:00,50.89
2017-08-02 05:00:00,50.45
2017-08-03 08:00:00,50.56
2017-08-03 05:00:00,50.55
2017-08-04 08:00:00,50.67
2017-08-04 05:00:00,50.8
2017-08-07 08:00:00,50.82
2017-08-07 05:00:00,50.58
2017-08-08 08:00:00,50.68
2017-08-08 05:00:00,50.0
2017-08-09 08:00:00,49.74
2017-08-09 05:00:00,49.4
2017-08-10 08:00:00,49.03
2017-08-10 05:00:00,48.55
2017-08-11 08:00:00,48.5
2017-08-11 05:00:00,48.35
2017-08-14 08:00:00,48.86
2017-08-14 05:00:00,48.81
2017-08-15 08:00:00,48.76
2017-08-15 05:00:00,48.52
2017-08-16 08:00:00,48.64
2017-08-16 05:00:00,48.41
2017-08-17 08:00:00,48.25
2017-08-17 05:00:00,46.03
2017-08-18 08:00:00,46.3
2017-08-18 05:00:00,45.55
2017-08-21 08:00:00,45.73
2017-08-21 05:00:00,45.71
2017-08-22 08:00:00,45.85
2017-08-22 05:00:00,45.41
2017-08-23 08:00:00,45.17
2017-08-23 05:00:00,43.97
2017-08-24 08:00:00,44.13
2017-08-24 05:00:00,42.92
2017-08-25 08:00:00,43.09
2017-08-25 05:00:00,45.25
2017-08-28 08:00:00,45.23
2017-08-28 05:00:00,44.95
2017-08-29 08:00:00,44.53
2017-08-29 05:00:00,44.56
2017-08-30 08:00:00,44.54
2017-08-30 05:00:00,44.32
2017-08-31 08:00:00,44.54
2017-08-31 05:00:00,44.74
2017-09-01 08:00:00,44.85
2017-09-01 05:00:00,45.31
2017-09-05 08:00:00,44.79
2017-09-05 05:00:00,43.92
2017-09-06 08:00:00,43.09
2017-09-06 05:00:00,44.31
2017-09-07 08:00:00,44.19
2017-09-07 05:00:00,43.84
2017-09-08 08:00:00,43.81
2017-09-08 05:00:00,43.6
2017-09-11 08:00:00,44.01
2017-09-11 05:00:00,45.86
2017-09-12 08:00:00,45.9
2017-09-12 05:00:00,46.29
2017-09-13 08:00:00,46.35
2017-09-13 05:00:00,47.0
2017-09-14 08:00:00,46.79
2017-09-14 05:00:00,46.19
2017-09-15 08:00:00,45.3
2017-09-15 05:00:00,46.0
2017-09-18 08:00:00,46.02
2017-09-18 05:00:00,45.31
2017-09-19 08:00:00,45.28
2017-09-19 05:00:00,44.38
2017-09-20 08:00:00,44.92
2017-09-20 05:00:00,45.42
2017-09-21 08:00:00,45.47
2017-09-21 05:00:00,46.29
2017-09-22 08:00:00,46.57
2017-09-22 05:00:00,47.06
2017-09-25 08:00:00,46.98
2017-09-25 05:00:00,47.7
2017-09-26 08:00:00,47.84
2017-09-26 05:00:00,47.58
2017-09-27 08:00:00,47.58
2017-09-27 05:00:00,46.85
2017-09-28 08:00:00,46.78
2017-09-28 05:00:00,47.49
2017-09-29 08:00:00,47.49
2017-09-29 05:00:00,47.49
2017-10-02 08:00:00,47.52
2017-10-02 05:00:00,47.73
2017-10-03 08:00:00,47.66
2017-10-03 05:00:00,50.51
2017-10-04 08:00:00,50.5
2017-10-04 05:00:00,50.73
2017-10-05 08:00:00,50.85
2017-10-05 05:00:00,50.56
2017-10-06 08:00:00,50.7
2017-10-06 05:00:00,51.3
2017-10-09 08:00:00,51.23
2017-10-09 05:00:00,50.6
2017-10-10 08:00:00,52.0
2017-10-10 05:00:00,53.03
2017-10-11 08:00:00,53.1
2017-10-11 05:00:00,52.83
2017-10-12 08:00:00,52.72
2017-10-12 05:00:00,52.65
2017-10-13 08:00:00,52.67
2017-10-13 05:00:00,52.7
2017-10-16 08:00:00,52.52
2017-10-16 05:00:00,52.27
2017-10-17 08:00:00,52.72
2017-10-17 05:00:00,52.07
2017-10-18 08:00:00,52.11
2017-10-18 05:00:00,52.03
2017-10-19 08:00:00,51.57
2017-10-19 05:00:00,51.51
2017-10-20 08:00:00,51.56
2017-10-20 05:00:00,51.93
2017-10-23 08:00:00,51.92
2017-10-23 05:00:00,50.98
2017-10-24 08:00:00,51.02
2017-10-24 05:00:00,51.95
2017-10-25 08:00:00,51.78
2017-10-25 05:00:00,51.02
2017-10-26 08:00:00,52.0
2017-10-26 05:00:00,48.61
2017-10-27 08:00:00,48.41
2017-10-27 05:00:00,47.56
2017-10-30 08:00:00,47.65
2017-10-30 05:00:00,47.25
2017-10-31 08:00:00,47.22
2017-10-31 05:00:00,46.82
2017-11-01 08:00:00,48.0
2017-11-01 05:00:00,47.84
2017-11-02 08:00:00,47.79
2017-11-02 05:00:00,47.36
2017-11-03 08:00:00,47.36
2017-11-03 05:00:00,47.45
2017-11-06 08:00:00,47.46
2017-11-06 05:00:00,47.51
2017-11-07 08:00:00,47.51
2017-11-07 05:00:00,46.46
2017-11-08 08:00:00,46.42
2017-11-08 05:00:00,46.37
2017-11-09 08:00:00,45.85
2017-11-09 05:00:00,45.77
2017-11-10 08:00:00,45.64
2017-11-10 05:00:00,45.82
2017-11-13 08:00:00,45.63
2017-11-13 05:00:00,45.74
2017-11-14 08:00:00,45.3
2017-11-14 05:00:00,45.81
2017-11-15 08:00:00,45.71
2017-11-15 05:00:00,47.19
2017-11-16 08:00:00,47.26
2017-11-16 05:00:00,47.68
2017-11-17 08:00:00,47.6
2017-11-17 05:00:00,47.39
2017-11-20 08:00:00,47.33
2017-11-20 05:00:00,47.69
2017-11-21 08:00:00,47.89
2017-11-21 05:00:00,48.65
2017-11-22 08:00:00,48.58
2017-11-22 05:00:00,48.66
2017-11-24 08:00:00,48.66
2017-11-24 05:00:00,48.56
2017-11-27 08:00:00,48.61
2017-11-27 05:00:00,48.42
2017-11-28 08:00:00,48.44
2017-11-28 05:00:00,49.22
2017-11-29 08:00:00,49.38
2017-11-29 05:00:00,49.25
2017-11-30 08:00:00,49.76
2017-11-30 05:00:00,50.49
2017-12-01 08:00:00,49.67
2017-12-01 05:00:00,49.0
2017-12-04 08:00:00,50.1
2017-12-04 05:00:00,49.93
2017-12-05 08:00:00,49.85
2017-12-05 05:00:00,49.47
2017-12-06 08:00:00,49.39
2017-12-06 05:00:00,49.61
2017-12-07 08:00:00,49.53
2017-12-07 05:00:00,50.88
2017-12-08 08:00:00,51.23
2017-12-08 05:00:00,51.02
2017-12-11 08:00:00,50.78
2017-12-11 05:00:00,51.3
2017-12-12 08:00:00,51.27
2017-12-12 05:00:00,50.47
2017-12-13 08:00:00,50.58
2017-12-13 05:00:00,50.09
2017-12-14 08:00:00,50.59
2017-12-14 05:00:00,50.21
2017-12-15 08:00:00,50.67
2017-12-15 05:00:00,51.06
2017-12-18 08:00:00,51.25
2017-12-18 05:00:00,51.49
2017-12-19 08:00:00,51.6
2017-12-19 05:00:00,51.44
2017-12-20 08:00:00,51.57
2017-12-20 05:00:00,51.92
2017-12-21 08:00:00,52.16
2017-12-21 05:00:00,52.79
2017-12-22 08:00:00,52.72
2017-12-22 05:00:00,52.59
2017-12-26 08:00:00,52.35
2017-12-26 05:00:00,52.85
2017-12-27 08:00:00,52.8
2017-12-27 05:00:00,52.4
2017-12-28 08:00:00,52.45
2017-12-28 05:00:00,52.46
2017-12-29 08:00:00,52.42
2017-12-29 05:00:00,52.03
2018-01-02 08:00:00,52.33
2018-01-02 05:00:00,52.99
