Time Stamp,LONGIL_RT,N.Y.C._RT,LONGIL_DA,N.Y.C._DA,LONGIL_Load,N.Y.C._Load
2023-07-19 07:20:00,24.24,24.31,35.73,33.23,2581.249,6808.786
2023-07-19 07:25:00,25.0,25.07,35.73,33.23,2631.0244,6861.3813
2023-07-19 07:30:00,25.63,25.63,35.73,33.23,2617.9243,6871.368
2023-07-19 07:35:00,26.46,26.43,35.73,33.23,2652.8374,6942.141
2023-07-19 07:40:00,27.09,27.01,35.73,33.23,2644.3572,6888.8125
2023-07-19 07:45:00,27.44,27.39,35.73,33.23,2675.4907,6968.5796
2023-07-19 07:50:00,27.5,27.42,35.73,33.23,2689.4255,6997.9453
2023-07-19 07:55:00,27.39,27.39,35.73,33.23,2690.083,6999.4663
2023-07-19 08:00:00,25.8,25.92,33.93,33.9,2692.6401,7045.274
2023-07-19 08:05:00,25.97,26.19,33.93,33.9,2705.9163,7037.918
2023-07-19 08:10:00,26.28,26.4,33.93,33.9,2733.5952,7076.798
2023-07-19 08:15:00,26.09,26.22,33.93,33.9,2767.7964,7092.4434
2023-07-19 08:20:00,26.12,26.22,33.93,33.9,2795.4526,7139.56
2023-07-19 08:25:00,26.07,26.19,33.93,33.9,2787.6877,7191.085
2023-07-19 08:30:00,26.09,26.22,33.93,33.9,2809.435,7209.052
2023-07-19 08:35:00,26.33,26.42,33.93,33.9,2813.6343,7199.166
2023-07-19 08:40:00,26.96,27.02,33.93,33.9,2837.278,7236.464
2023-07-19 08:45:00,26.94,26.99,33.93,33.9,2864.9146,7245.0967
2023-07-19 08:50:00,28.09,28.15,33.93,33.9,2864.492,7283.9834
2023-07-19 08:55:00,35.01,35.2,33.93,33.9,2874.1143,7291.0977
2023-07-19 09:00:00,35.0,34.83,38.54,35.99,2876.6538,7331.1875
2023-07-19 09:05:00,21.91,21.93,38.54,35.99,2872.2983,7372.355
2023-07-19 09:10:00,24.54,24.52,38.54,35.99,2885.981,7374.7363
2023-07-19 09:15:00,33.16,33.24,38.54,35.99,2905.6958,7383.8486
2023-07-19 09:20:00,24.54,24.52,38.54,35.99,2895.734,7421.9365
2023-07-19 09:25:00,24.9,24.9,38.54,35.99,2921.4028,7417.753
2023-07-19 09:30:00,24.52,24.54,38.54,35.99,2899.8604,7451.4097
2023-07-19 09:35:00,22.29,22.31,38.54,35.99,2916.6934,7436.9087
2023-07-19 09:40:00,24.48,24.51,38.54,35.99,2925.4495,7443.485
2023-07-19 09:45:00,35.46,35.57,38.54,35.99,2947.727,7491.4043
2023-07-19 09:50:00,24.54,24.51,38.54,35.99,2951.9302,7458.9404
2023-07-19 09:55:00,24.32,24.3,38.54,35.99,2955.2744,7494.8086
2023-07-19 10:00:00,24.38,24.29,40.39,36.95,2949.3257,7508.174
2023-07-19 10:05:00,24.9,24.61,40.39,36.95,2974.7876,7494.133
2023-07-19 10:10:00,25.41,25.13,40.39,36.95,2975.1294,7521.5723
2023-07-19 10:15:00,25.34,25.15,40.39,36.95,2989.4463,7566.4775
2023-07-19 10:20:00,25.41,25.13,40.39,36.95,2996.0107,7570.839
2023-07-19 10:25:00,25.77,25.46,40.39,36.95,2990.42,7570.1733
2023-07-19 10:30:00,25.48,25.15,40.39,36.95,3007.997,7563.0293
2023-07-19 10:35:00,25.41,25.06,40.39,36.95,3022.3184,7572.4126
2023-07-19 10:40:00,26.73,26.39,40.39,36.95,3033.1914,7621.6025
2023-07-19 10:45:00,30.65,30.28,40.39,36.95,3024.79,7581.1855
2023-07-19 10:50:00,29.98,28.13,40.39,36.95,3045.1528,7591.214
2023-07-19 10:55:00,29.66,28.08,40.39,36.95,3042.1812,7611.6445
2023-07-19 11:00:00,29.98,28.16,47.3,39.76,3035.5547,7609.328
2023-07-19 11:05:00,30.29,29.87,47.3,39.76,3061.771,7630.1045
2023-07-19 11:10:00,28.49,28.13,47.3,39.76,3052.809,7643.5586
2023-07-19 11:15:00,31.02,30.69,47.3,39.76,3096.7827,7689.053
2023-07-19 11:20:00,35.8,35.62,47.3,39.76,3081.1726,7677.33
2023-07-19 11:25:00,30.29,29.85,47.3,39.76,3095.8687,7693.3184
2023-07-19 11:30:00,31.16,30.7,47.3,39.76,3131.65,7692.199
2023-07-19 11:35:00,31.08,30.72,47.3,39.76,3125.6306,7664.895
2023-07-19 11:40:00,31.33,31.0,47.3,39.76,3133.752,7695.829
2023-07-19 11:45:00,30.15,29.85,47.3,39.76,3170.8157,7711.63
2023-07-19 11:50:00,28.74,28.45,47.3,39.76,3197.1338,7693.954
2023-07-19 11:55:00,29.99,29.53,47.3,39.76,3187.2673,7708.1763
2023-07-19 12:00:00,33.62,33.02,52.18,41.76,3182.0198,7722.1523
2023-07-19 12:05:00,34.25,33.66,52.18,41.76,3186.7666,7713.814
2023-07-19 12:10:00,35.54,35.21,52.18,41.76,3205.283,7724.613
2023-07-19 12:15:00,33.49,33.15,52.18,41.76,3199.6396,7725.1475
2023-07-19 12:20:00,33.49,33.15,52.18,41.76,3218.1113,7712.3193
2023-07-19 12:25:00,33.37,33.12,52.18,41.76,3212.4521,7677.545
2023-07-19 12:30:00,33.55,33.03,52.18,41.76,3211.222,7697.505
2023-07-19 12:35:00,33.58,33.12,52.18,41.76,3200.2988,7654.8906
2023-07-19 12:40:00,33.49,33.04,52.18,41.76,3211.5393,7661.7573
2023-07-19 12:45:00,33.55,33.09,52.18,41.76,3193.9863,7640.172
2023-07-19 12:50:00,33.9,33.38,52.18,41.76,3211.917,7609.55
2023-07-19 12:55:00,33.75,33.17,52.18,41.76,3196.2666,7604.8833
2023-07-19 13:00:00,32.56,32.09,70.95,49.42,3163.1555,7583.0884
2023-07-19 13:05:00,31.98,31.49,70.95,49.42,3168.6572,7627.6113
2023-07-19 13:10:00,31.98,31.46,70.95,49.42,3175.5693,7575.9854
2023-07-19 13:15:00,31.98,31.43,70.95,49.42,3166.7231,7579.999
2023-07-19 13:20:00,32.14,31.65,70.95,49.42,3150.3086,7550.0547
2023-07-19 13:25:00,31.98,31.54,70.95,49.42,3179.4795,7570.674
2023-07-19 13:30:00,32.23,31.88,70.95,49.42,3185.0203,7555.4204
2023-07-19 13:35:00,32.32,32.06,70.95,49.42,3162.9512,7580.3594
2023-07-19 13:40:00,32.66,32.36,70.95,49.42,3140.3003,7583.5293
2023-07-19 13:45:00,33.6,33.24,70.95,49.42,3126.5847,7625.282
2023-07-19 13:50:00,33.86,33.41,70.95,49.42,3120.2727,7636.117
2023-07-19 13:55:00,33.69,33.21,70.95,49.42,3118.0815,7627.9297
2023-07-19 14:00:00,30.79,30.37,86.95,56.18,3119.0173,7655.339
2023-07-19 14:05:00,28.11,27.78,86.95,56.18,3097.1113,7616.478
2023-07-19 14:10:00,28.52,28.13,86.95,56.18,3083.856,7639.414
2023-07-19 14:15:00,29.71,29.25,86.95,56.18,3072.3328,7669.3926
2023-07-19 14:20:00,28.1,27.7,86.95,56.18,3065.5698,7680.145
2023-07-19 14:25:00,27.98,27.7,86.95,56.18,3041.6719,7695.9614
2023-07-19 14:30:00,30.1,29.82,86.95,56.18,3041.746,7722.214
2023-07-19 14:35:00,29.99,29.82,86.95,56.18,3022.589,7725.0312
2023-07-19 14:40:00,29.99,29.82,86.95,56.18,3024.0913,7702.0303
2023-07-19 14:45:00,29.99,29.82,86.95,56.18,3012.0269,7708.503
2023-07-19 14:50:00,30.44,30.27,86.95,56.18,2997.0454,7757.0635
2023-07-19 14:55:00,29.96,29.82,86.95,56.18,3011.2769,7744.3496
2023-07-19 15:00:00,25.39,25.27,95.58,64.85,3017.0195,7786.5146
2023-07-19 15:05:00,24.9,24.9,95.58,64.85,3028.0962,7751.5366
2023-07-19 15:10:00,26.28,26.28,95.58,64.85,3040.1755,7778.953
2023-07-19 15:15:00,26.42,26.38,95.58,64.85,3082.394,7827.366
2023-07-19 15:20:00,27.42,27.31,95.58,64.85,3094.5288,7818.281
2023-07-19 15:25:00,27.74,27.61,95.58,64.85,3107.2212,7832.0293
2023-07-19 15:30:00,27.63,27.58,95.58,64.85,3145.5315,7827.9175
2023-07-19 15:35:00,27.24,27.26,95.58,64.85,3199.4536,7884.899
2023-07-19 15:40:00,27.21,27.26,95.58,64.85,3218.1528,7872.0967
2023-07-19 15:45:00,27.7,27.75,95.58,64.85,3249.725,7858.8486
2023-07-19 15:50:00,31.94,31.94,95.58,64.85,3250.526,7877.5264
2023-07-19 15:55:00,31.91,31.91,95.58,64.85,3292.3525,7895.014
2023-07-19 16:00:00,29.9,29.87,80.36,55.14,3307.5713,7945.892
2023-07-19 16:05:00,28.86,28.78,80.36,55.14,3330.996,7949.595
2023-07-19 16:10:00,29.62,29.57,80.36,55.14,3361.9998,7946.3584
2023-07-19 16:15:00,30.09,29.98,80.36,55.14,3419.9355,7986.1885
2023-07-19 16:20:00,29.7,29.59,80.36,55.14,3441.042,8022.078
2023-07-19 16:25:00,29.7,29.59,80.36,55.14,3436.5708,8056.7397
2023-07-19 16:30:00,30.29,30.16,80.36,55.14,3468.766,8055.1943
2023-07-19 16:35:00,33.38,33.19,80.36,55.14,3483.7532,8075.3516
2023-07-19 16:40:00,33.47,33.25,80.36,55.14,3495.5994,8109.7207
2023-07-19 16:45:00,33.47,33.25,80.36,55.14,3501.5107,8127.8057
2023-07-19 16:50:00,33.69,33.6,80.36,55.14,3541.6587,8111.03
2023-07-19 16:55:00,33.78,33.63,80.36,55.14,3557.6736,8152.4805
2023-07-19 17:00:00,33.26,33.02,64.71,45.22,3581.7693,8132.652
2023-07-19 17:05:00,33.36,33.03,64.71,45.22,3595.3213,8149.458
2023-07-19 17:10:00,33.45,33.02,64.71,45.22,3610.047,8136.8774
2023-07-19 17:15:00,33.5,33.07,64.71,45.22,3628.5315,8131.3477
2023-07-19 17:20:00,33.48,33.09,64.71,45.22,3656.2258,8187.6455
2023-07-19 17:25:00,33.58,33.18,64.71,45.22,3667.4185,8171.3154
2023-07-19 17:30:00,33.76,33.4,64.71,45.22,3704.9717,8177.335
2023-07-19 17:35:00,34.0,33.34,64.71,45.22,3722.961,8214.436
2023-07-19 17:40:00,34.34,33.4,64.71,45.22,3709.9404,8201.65
2023-07-19 17:45:00,34.28,33.94,64.71,45.22,3738.391,8164.8906
2023-07-19 17:50:00,34.42,33.99,64.71,45.22,3742.4856,8185.1797
2023-07-19 17:55:00,34.56,34.15,64.71,45.22,3754.33,8159.0312
2023-07-19 18:00:00,33.27,33.06,60.96,42.15,3732.2024,8176.623
2023-07-19 18:05:00,29.66,29.39,60.96,42.15,3716.5688,8143.1377
2023-07-19 18:10:00,29.86,29.57,60.96,42.15,3708.9404,8037.0
2023-07-19 18:15:00,29.99,29.71,60.96,42.15,3723.0063,8004.357
2023-07-19 18:20:00,29.93,29.69,60.96,42.15,3759.3628,8024.22
2023-07-19 18:25:00,29.84,29.59,60.96,42.15,3715.6238,7989.765
2023-07-19 18:30:00,33.2,32.84,60.96,42.15,3669.4941,7943.2354
2023-07-19 18:35:00,34.51,34.19,60.96,42.15,3685.7278,7930.8433
2023-07-19 18:40:00,33.67,33.39,60.96,42.15,3685.0596,7929.632
2023-07-19 18:45:00,33.67,33.48,60.96,42.15,3697.9678,7970.2383
2023-07-19 18:50:00,33.7,33.55,60.96,42.15,3672.1926,7941.6157
2023-07-19 18:55:00,33.89,33.89,60.96,42.15,3651.6296,7953.969
2023-07-19 19:00:00,35.66,35.72,43.24,37.89,3652.692,7914.1426
2023-07-19 19:05:00,38.86,38.97,43.24,37.89,3639.9175,7823.626
2023-07-19 19:10:00,38.51,38.58,43.24,37.89,3619.1113,7848.944
2023-07-19 19:15:00,33.86,33.83,43.24,37.89,3609.509,7776.6997
2023-07-19 19:20:00,34.0,33.93,43.24,37.89,3608.8523,7774.1533
2023-07-19 19:25:00,34.03,33.93,43.24,37.89,3604.7349,7743.91
2023-07-19 19:30:00,33.39,33.27,43.24,37.89,3612.059,7708.744
2023-07-19 19:35:00,33.58,33.43,43.24,37.89,3592.4932,7699.8545
2023-07-19 19:40:00,33.21,33.06,43.24,37.89,3575.0615,7683.904
2023-07-19 19:45:00,33.69,33.63,43.24,37.89,3548.5989,7680.337
2023-07-19 19:50:00,33.1,33.01,43.24,37.89,3550.4785,7659.1807
2023-07-19 19:55:00,33.36,33.27,43.24,37.89,3549.9504,7655.6465
2023-07-19 20:00:00,33.28,33.39,37.43,36.36,3553.7988,7648.4346
2023-07-19 20:05:00,32.99,33.1,37.43,36.36,3531.2498,7577.176
2023-07-19 20:10:00,33.05,33.0,37.43,36.36,3511.1333,7536.5215
2023-07-19 20:15:00,33.1,33.0,37.43,36.36,3488.1558,7545.5137
2023-07-19 20:20:00,33.09,33.0,37.43,36.36,3485.0532,7560.4375
2023-07-19 20:25:00,33.09,33.0,37.43,36.36,3449.5928,7526.538
2023-07-19 20:30:00,32.99,33.18,37.43,36.36,3456.608,7490.2344
2023-07-19 20:35:00,32.93,114.74,37.43,36.36,3452.6265,7523.3716
2023-07-19 20:40:00,32.9,33.18,37.43,36.36,3440.6042,7504.0547
2023-07-19 20:45:00,32.93,33.21,37.43,36.36,3456.7698,7507.186
2023-07-19 20:50:00,32.9,33.17,37.43,36.36,3449.739,7499.803
2023-07-19 20:55:00,32.93,33.23,37.43,36.36,3453.9592,7484.1797
2023-07-19 21:00:00,33.76,33.94,34.04,31.23,3428.2798,7483.538
2023-07-19 21:05:00,34.07,34.29,34.04,31.23,3444.1782,7438.0103
2023-07-19 21:10:00,33.78,33.94,34.04,31.23,3392.2476,7434.9697
2023-07-19 21:15:00,33.74,84.09,34.04,31.23,3397.6545,7430.7886
2023-07-19 21:20:00,33.67,55.53,34.04,31.23,3371.4607,7424.708
2023-07-19 21:25:00,33.74,55.59,34.04,31.23,3356.768,7419.2163
2023-07-19 21:30:00,33.74,55.62,34.04,31.23,3353.9866,7398.6855
2023-07-19 21:35:00,33.74,55.59,34.04,31.23,3315.4502,7407.0127
2023-07-19 21:40:00,33.62,55.41,34.04,31.23,3305.6294,7379.508
2023-07-19 21:45:00,33.73,33.92,34.04,31.23,3276.0962,7359.392
2023-07-19 21:50:00,33.25,46.94,34.04,31.23,3283.0896,7339.08
2023-07-19 21:55:00,33.16,46.67,34.04,31.23,3237.4634,7314.246
2023-07-19 22:00:00,33.35,33.4,33.64,28.41,3240.8647,7294.677
2023-07-19 22:05:00,31.05,31.79,33.64,28.41,3210.8293,7263.96
2023-07-19 22:10:00,28.35,37.85,33.64,28.41,3184.6475,7182.697
2023-07-19 22:15:00,31.02,31.78,33.64,28.41,3150.6045,7189.298
2023-07-19 22:20:00,31.02,31.75,33.64,28.41,3135.3196,7168.24
2023-07-19 22:25:00,28.31,29.81,33.64,28.41,3104.353,7193.1646
2023-07-19 22:30:00,28.18,29.75,33.64,28.41,3093.8628,7108.2363
2023-07-19 22:35:00,26.2,28.26,33.64,28.41,3039.6443,7107.515
2023-07-19 22:40:00,24.81,27.32,33.64,28.41,3018.7793,7083.453
2023-07-19 22:45:00,24.71,27.27,33.64,28.41,3012.98,7043.6367
2023-07-19 22:50:00,24.09,26.81,33.64,28.41,2995.2974,6990.415
2023-07-19 22:55:00,24.16,26.8,33.64,28.41,2966.7832,6995.9697
2023-07-19 23:00:00,24.88,24.85,30.29,26.1,2957.1558,6980.7334
2023-07-19 23:05:00,24.43,24.47,30.29,26.1,2935.038,6943.522
2023-07-19 23:10:00,24.07,24.16,30.29,26.1,2895.8008,6853.621
2023-07-19 23:15:00,23.74,23.83,30.29,26.1,2850.1697,6844.948
2023-07-19 23:20:00,22.4,22.51,30.29,26.1,2853.826,6813.584
2023-07-19 23:25:00,22.01,22.1,30.29,26.1,2823.3564,6783.04
2023-07-19 23:30:00,22.44,22.48,30.29,26.1,2804.9233,6743.806
2023-07-19 23:35:00,22.42,22.46,30.29,26.1,2763.4604,6722.6396
2023-07-19 23:40:00,21.99,22.1,30.29,26.1,2773.7512,6676.828
2023-07-19 23:45:00,22.19,22.25,30.29,26.1,2743.4644,6655.9453
2023-07-19 23:50:00,21.82,21.86,30.29,26.1,2699.705,6601.468
2023-07-19 23:55:00,21.88,21.84,30.29,26.1,2676.4104,6581.313
2023-07-20 00:00:00,27.35,27.0,25.36,24.88,2672.9473,6552.8647
2023-07-20 00:05:00,27.58,27.13,25.36,24.88,2636.4768,6516.9365
2023-07-20 00:10:00,27.64,27.21,25.36,24.88,2636.6235,6476.777
2023-07-20 00:15:00,27.84,27.51,25.36,24.88,2623.9902,6444.085
2023-07-20 00:20:00,30.18,29.68,25.36,24.88,2600.6133,6420.949
2023-07-20 00:25:00,28.03,27.62,25.36,24.88,2582.4648,6392.8506
2023-07-20 00:30:00,30.15,29.68,25.36,24.88,2572.7205,6357.7207
2023-07-20 00:35:00,31.6,31.14,25.36,24.88,2542.334,6359.622
2023-07-20 00:40:00,30.1,29.68,25.36,24.88,2530.024,6322.1157
2023-07-20 00:45:00,28.41,28.05,25.36,24.88,2505.582,6305.9707
2023-07-20 00:50:00,28.01,27.67,25.36,24.88,2490.0063,6294.424
2023-07-20 00:55:00,27.81,27.51,25.36,24.88,2464.6455,6258.99
2023-07-20 01:00:00,28.06,27.65,23.54,23.16,2450.8286,6235.698
2023-07-20 01:05:00,27.02,26.52,23.54,23.16,2434.4832,6215.077
2023-07-20 01:10:00,26.97,26.53,23.54,23.16,2432.0234,6179.293
2023-07-20 01:15:00,22.49,22.17,23.54,23.16,2443.332,6164.465
2023-07-20 01:20:00,26.62,26.23,23.54,23.16,2420.538,6136.8623
2023-07-20 01:25:00,22.87,22.53,23.54,23.16,2398.7695,6121.2656
2023-07-20 01:30:00,22.89,22.55,23.54,23.16,2374.3945,6085.544
2023-07-20 01:35:00,22.87,22.53,23.54,23.16,2349.6323,6060.716
2023-07-20 01:40:00,22.82,22.53,23.54,23.16,2347.0598,6040.2153
2023-07-20 01:45:00,22.43,22.14,23.54,23.16,2320.0706,6044.4346
2023-07-20 01:50:00,22.02,21.74,23.54,23.16,2339.3706,6035.257
2023-07-20 01:55:00,21.81,21.51,23.54,23.16,2316.5054,6017.745
2023-07-20 02:00:00,24.76,24.35,22.99,22.59,2332.4263,5972.626
2023-07-20 02:05:00,22.95,22.51,22.99,22.59,2289.9307,5955.3506
2023-07-20 02:10:00,22.91,22.53,22.99,22.59,2304.2441,5941.6133
2023-07-20 02:15:00,22.52,22.16,22.99,22.59,2282.503,5914.9424
2023-07-20 02:20:00,21.45,21.12,22.99,22.59,2279.6294,5903.283
2023-07-20 02:25:00,21.29,20.96,22.99,22.59,2267.0298,5883.415
2023-07-20 02:30:00,21.2,20.87,22.99,22.59,2265.2097,5872.4326
2023-07-20 02:35:00,20.56,20.25,22.99,22.59,2232.9143,5854.796
2023-07-20 02:40:00,20.35,20.09,22.99,22.59,2245.708,5862.3125
2023-07-20 02:45:00,20.08,19.82,22.99,22.59,2214.9988,5846.7266
2023-07-20 02:50:00,20.07,19.81,22.99,22.59,2229.7485,5836.448
2023-07-20 02:55:00,19.44,19.19,22.99,22.59,2205.9587,5827.758
2023-07-20 03:00:00,22.76,22.53,24.36,23.84,2211.794,5824.6826
2023-07-20 03:05:00,22.35,22.14,24.36,23.84,2181.6338,5824.502
2023-07-20 03:10:00,22.37,22.14,24.36,23.84,2191.7827,5808.0107
2023-07-20 03:15:00,21.39,21.14,24.36,23.84,2197.8987,5789.427
2023-07-20 03:20:00,20.3,20.11,24.36,23.84,2176.6963,5782.9346
2023-07-20 03:25:00,20.32,20.11,24.36,23.84,2190.8328,5757.9385
2023-07-20 03:30:00,20.36,20.11,24.36,23.84,2189.382,5761.4023
2023-07-20 03:35:00,20.89,20.63,24.36,23.84,2179.8313,5772.5156
2023-07-20 03:40:00,20.34,20.13,24.36,23.84,2170.254,5768.538
2023-07-20 03:45:00,20.32,20.11,24.36,23.84,2177.3906,5744.1816
2023-07-20 03:50:00,20.09,19.91,24.36,23.84,2163.4849,5746.968
2023-07-20 03:55:00,19.24,19.07,24.36,23.84,2179.4805,5732.272
2023-07-20 04:00:00,20.34,20.13,25.44,24.83,2155.599,5750.3833
2023-07-20 04:05:00,20.34,20.13,25.44,24.83,2166.0637,5741.645
2023-07-20 04:10:00,20.82,20.59,25.44,24.83,2174.0205,5748.2607
2023-07-20 04:15:00,20.5,20.29,25.44,24.83,2171.2844,5737.5205
2023-07-20 04:20:00,20.85,20.63,25.44,24.83,2177.1401,5768.4565
2023-07-20 04:25:00,20.8,20.61,25.44,24.83,2179.7314,5749.784
2023-07-20 04:30:00,20.81,20.62,25.44,24.83,2163.786,5748.988
2023-07-20 04:35:00,20.83,20.64,25.44,24.83,2175.6565,5752.758
2023-07-20 04:40:00,20.97,20.76,25.44,24.83,2181.065,5754.9785
2023-07-20 04:45:00,21.12,20.89,25.44,24.83,2197.4287,5777.631
2023-07-20 04:50:00,21.12,20.89,25.44,24.83,2178.8423,5763.539
2023-07-20 04:55:00,21.67,21.41,25.44,24.83,2190.2751,5807.352
2023-07-20 05:00:00,21.41,21.14,31.67,27.51,2186.1445,5814.494
2023-07-20 05:05:00,22.81,22.53,31.67,27.51,2208.7651,5826.0435
2023-07-20 05:10:00,22.79,22.53,31.67,27.51,2204.5166,5863.636
2023-07-20 05:15:00,23.18,22.92,31.67,27.51,2238.8838,5886.4053
2023-07-20 05:20:00,23.22,22.94,31.67,27.51,2228.6904,5908.689
2023-07-20 05:25:00,24.54,24.25,31.67,27.51,2237.0566,5920.2593
2023-07-20 05:30:00,23.15,22.9,31.67,27.51,2254.9858,5928.569
2023-07-20 05:35:00,23.11,22.86,31.67,27.51,2232.8408,5975.5283
2023-07-20 05:40:00,23.13,22.86,31.67,27.51,2257.271,5988.582
2023-07-20 05:45:00,23.11,22.86,31.67,27.51,2244.6914,6000.6787
2023-07-20 05:50:00,22.8,22.55,31.67,27.51,2247.7246,6024.198
2023-07-20 05:55:00,24.28,23.95,31.67,27.51,2248.1309,6049.79
2023-07-20 06:00:00,20.09,19.85,33.45,30.29,2259.8523,6080.082
2023-07-20 06:05:00,22.8,22.55,33.45,30.29,2287.7715,6079.5166
2023-07-20 06:10:00,22.78,22.53,33.45,30.29,2315.343,6165.465
2023-07-20 06:15:00,22.82,22.55,33.45,30.29,2320.1216,6249.9976
2023-07-20 06:20:00,22.84,22.55,33.45,30.29,2333.7974,6311.2305
2023-07-20 06:25:00,22.86,22.57,33.45,30.29,2332.0103,6317.709
2023-07-20 06:30:00,24.85,24.55,33.45,30.29,2346.1855,6379.1416
2023-07-20 06:35:00,25.93,25.59,33.45,30.29,2365.4192,6417.4004
2023-07-20 06:40:00,25.49,25.14,33.45,30.29,2379.2004,6466.974
2023-07-20 06:45:00,25.04,24.7,33.45,30.29,2390.541,6492.791
2023-07-20 06:50:00,24.9,24.58,33.45,30.29,2388.1082,6564.533
2023-07-20 06:55:00,25.9,25.6,33.45,30.29,2392.1472,6600.044
2023-07-20 07:00:00,22.26,22.01,33.46,32.8,2433.2861,6631.653
2023-07-20 07:05:00,22.74,22.57,33.46,32.8,2418.3105,6676.699
2023-07-20 07:10:00,22.78,22.59,33.46,32.8,2478.6018,6761.88
2023-07-20 07:15:00,26.17,25.98,33.46,32.8,2512.8525,6812.2305
2023-07-20 07:20:00,28.31,28.1,33.46,32.8,2542.294,6882.248
2023-07-20 07:25:00,28.28,28.07,33.46,32.8,2550.8325,6900.87
2023-07-20 07:30:00,28.28,28.1,33.46,32.8,2562.9114,6924.2803
2023-07-20 07:35:00,28.31,28.07,33.46,32.8,2587.8604,6950.0645
2023-07-20 07:40:00,28.04,27.83,33.46,32.8,2563.7363,6994.631
2023-07-20 07:45:00,29.9,29.68,33.46,32.8,2569.2637,7024.9717
2023-07-20 07:50:00,30.36,30.16,33.46,32.8,2581.1055,7065.877
2023-07-20 07:55:00,29.9,29.71,33.46,32.8,2639.0518,7110.204
2023-07-20 08:00:00,29.85,29.71,33.59,34.34,2663.6597,7149.6455
2023-07-20 08:05:00,31.36,31.25,33.59,34.34,2685.0708,7170.7383
2023-07-20 08:10:00,31.49,31.23,33.59,34.34,2697.6401,7201.3115
2023-07-20 08:15:00,30.55,30.22,33.59,34.34,2705.8716,7250.3
2023-07-20 08:20:00,30.34,29.98,33.59,34.34,2736.6597,7287.277
2023-07-20 08:25:00,30.48,30.17,33.59,34.34,2738.919,7305.8516
2023-07-20 08:30:00,31.53,31.24,33.59,34.34,2755.3687,7346.1943
2023-07-20 08:35:00,30.56,30.28,33.59,34.34,2770.3115,7361.8945
2023-07-20 08:40:00,30.42,30.14,33.59,34.34,2771.765,7359.3438
2023-07-20 08:45:00,30.42,30.11,33.59,34.34,2823.1655,7379.829
2023-07-20 08:50:00,30.52,30.22,33.59,34.34,2818.0703,7412.1953
2023-07-20 08:55:00,32.31,31.93,33.59,34.34,2828.7441,7414.218
2023-07-20 09:00:00,35.07,34.75,36.18,35.95,2840.0508,7451.169
2023-07-20 09:05:00,34.06,33.9,36.18,35.95,2850.479,7454.317
2023-07-20 09:10:00,35.96,35.76,36.18,35.95,2871.2656,7480.1807
2023-07-20 09:15:00,35.08,34.75,36.18,35.95,2895.477,7497.786
2023-07-20 09:20:00,35.11,34.75,36.18,35.95,2893.2847,7505.223
2023-07-20 09:25:00,33.96,33.59,36.18,35.95,2919.7449,7522.792
2023-07-20 09:30:00,33.56,33.19,36.18,35.95,2918.5615,7592.081
2023-07-20 09:35:00,33.18,32.81,36.18,35.95,2966.7498,7590.7363
2023-07-20 09:40:00,32.89,32.49,36.18,35.95,2964.229,7607.1934
2023-07-20 09:45:00,33.48,33.09,36.18,35.95,2984.649,7589.6562
2023-07-20 09:50:00,33.56,33.17,36.18,35.95,2992.8523,7649.249
2023-07-20 09:55:00,33.18,32.79,36.18,35.95,3043.77,7607.9497
2023-07-20 10:00:00,32.5,32.29,38.59,38.38,3056.985,7629.6523
2023-07-20 10:05:00,32.64,32.55,38.59,38.38,3026.874,7634.4873
2023-07-20 10:10:00,32.78,32.69,38.59,38.38,3082.8071,7660.4233
2023-07-20 10:15:00,32.94,33.0,38.59,38.38,3091.1333,7668.5957
2023-07-20 10:20:00,32.57,32.67,38.59,38.38,3114.6938,7713.4043
2023-07-20 10:25:00,33.31,33.47,38.59,38.38,3130.9058,7702.988
2023-07-20 10:30:00,32.98,33.14,38.59,38.38,3156.9502,7709.483
2023-07-20 10:35:00,32.9,33.0,38.59,38.38,3180.5547,7739.6294
2023-07-20 10:40:00,32.67,32.8,38.59,38.38,3190.894,7746.9673
2023-07-20 10:45:00,32.43,32.49,38.59,38.38,3215.4617,7717.665
2023-07-20 10:50:00,33.07,33.13,38.59,38.38,3243.2446,7744.1064
2023-07-20 10:55:00,38.82,38.89,38.59,38.38,3236.108,7770.8115
2023-07-20 11:00:00,33.08,33.15,40.88,40.51,3239.6465,7769.578
2023-07-20 11:05:00,33.14,33.15,40.88,40.51,3260.6956,7789.277
2023-07-20 11:10:00,33.12,33.19,40.88,40.51,3282.9966,7817.861
2023-07-20 11:15:00,32.97,32.98,40.88,40.51,3300.0073,7837.8853
2023-07-20 11:20:00,33.09,33.1,40.88,40.51,3326.3816,7864.4985
2023-07-20 11:25:00,33.16,33.17,40.88,40.51,3360.3225,7884.249
2023-07-20 11:30:00,33.18,33.24,40.88,40.51,3382.8843,7861.8647
2023-07-20 11:35:00,33.21,33.25,40.88,40.51,3406.1992,7900.91
2023-07-20 11:40:00,33.48,33.45,40.88,40.51,3423.5745,7890.357
2023-07-20 11:45:00,33.18,33.16,40.88,40.51,3424.9329,7883.5703
2023-07-20 11:50:00,33.47,33.41,40.88,40.51,3450.003,7955.33
2023-07-20 11:55:00,34.26,34.17,40.88,40.51,3459.602,7941.3
2023-07-20 12:00:00,31.27,31.56,45.57,43.43,3483.8262,7970.004
