Time Stamp,Real_Time,Day_Ahead,Load
2023-07-15 19:00:00,51.7,42.75,4114.368
2023-07-15 19:05:00,57.24,42.75,4089.0303
2023-07-15 19:10:00,51.34,42.75,4078.6572
2023-07-15 19:15:00,48.77,42.75,4049.1938
2023-07-15 19:20:00,48.77,42.75,4056.3872
2023-07-15 19:25:00,47.4,42.75,4038.288
2023-07-15 19:30:00,48.81,42.75,4031.9658
2023-07-15 19:35:00,46.04,42.75,4006.7239
2023-07-15 19:40:00,48.31,42.75,3988.2554
2023-07-15 19:45:00,48.31,42.75,3982.6443
2023-07-15 19:50:00,49.2,42.75,3977.5637
2023-07-15 19:55:00,46.28,42.75,3972.2334
2023-07-15 20:00:00,50.06,39.94,3948.9768
2023-07-15 20:05:00,47.74,39.94,3943.941
2023-07-15 20:10:00,50.78,39.94,3925.0735
2023-07-15 20:15:00,49.08,39.94,3929.8354
2023-07-15 20:20:00,49.9,39.94,3927.942
2023-07-15 20:25:00,49.13,39.94,3940.4429
2023-07-15 20:30:00,51.58,39.94,3921.6877
2023-07-15 20:35:00,55.05,39.94,3922.1443
2023-07-15 20:40:00,57.77,39.94,3912.6638
2023-07-15 20:45:00,40.22,39.94,3881.6711
2023-07-15 20:50:00,40.22,39.94,3884.1624
2023-07-15 20:55:00,38.65,39.94,3872.1113
2023-07-15 21:00:00,43.43,37.08,3865.2637
2023-07-15 21:05:00,42.87,37.08,3871.8943
2023-07-15 21:10:00,40.22,37.08,3844.8506
2023-07-15 21:15:00,40.3,37.08,3861.6675
2023-07-15 21:20:00,40.3,37.08,3897.023
2023-07-15 21:25:00,39.59,37.08,3843.753
2023-07-15 21:30:00,39.9,37.08,3825.2236
2023-07-15 21:35:00,40.3,37.08,3812.9897
2023-07-15 21:40:00,38.55,37.08,3794.959
2023-07-15 21:45:00,37.71,37.08,3809.3389
2023-07-15 21:50:00,34.07,37.08,3761.4412
2023-07-15 21:55:00,33.41,37.08,3766.2732
2023-07-15 22:00:00,47.15,34.58,3751.4077
2023-07-15 22:05:00,43.45,34.58,3747.8003
2023-07-15 22:10:00,39.26,34.58,3704.56
2023-07-15 22:15:00,39.5,34.58,3689.5479
2023-07-15 22:20:00,39.5,34.58,3683.8428
2023-07-15 22:25:00,37.12,34.58,3653.6958
2023-07-15 22:30:00,39.52,34.58,3650.0105
2023-07-15 22:35:00,36.17,34.58,3631.851
2023-07-15 22:40:00,35.78,34.58,3610.3765
2023-07-15 22:45:00,33.3,34.58,3591.6228
2023-07-15 22:50:00,32.1,34.58,3579.226
2023-07-15 22:55:00,30.5,34.58,3581.9172
2023-07-15 23:00:00,41.19,36.11,3552.5276
2023-07-15 23:05:00,34.58,36.11,3534.5413
2023-07-15 23:10:00,34.6,36.11,3517.7898
2023-07-15 23:15:00,34.57,36.11,3516.916
2023-07-15 23:20:00,34.53,36.11,3485.3933
2023-07-15 23:25:00,34.54,36.11,3473.8408
2023-07-15 23:30:00,34.73,36.11,3451.376
2023-07-15 23:35:00,34.5,36.11,3428.1074
2023-07-15 23:40:00,34.32,36.11,3410.622
2023-07-15 23:45:00,34.17,36.11,3379.4478
2023-07-15 23:50:00,34.16,36.11,3370.2944
2023-07-15 23:55:00,34.13,36.11,3353.521
2023-07-16 00:00:00,34.03,35.02,3327.183
2023-07-16 00:05:00,33.62,35.02,3321.7417
2023-07-16 00:10:00,33.65,35.02,3300.4304
2023-07-16 00:15:00,34.04,35.02,3298.2432
2023-07-16 00:20:00,34.12,35.02,3261.729
2023-07-16 00:25:00,34.04,35.02,3261.0732
2023-07-16 00:30:00,34.3,35.02,3236.6975
2023-07-16 00:35:00,34.15,35.02,3218.8516
2023-07-16 00:40:00,33.98,35.02,3199.0913
2023-07-16 00:45:00,34.41,35.02,3205.165
2023-07-16 00:50:00,33.52,35.02,3178.3696
2023-07-16 00:55:00,32.79,35.02,3176.4404
2023-07-16 01:00:00,35.21,33.18,3163.3535
2023-07-16 01:05:00,35.44,33.18,3143.1147
2023-07-16 01:10:00,35.02,33.18,3135.5042
2023-07-16 01:15:00,34.88,33.18,3114.565
2023-07-16 01:20:00,34.9,33.18,3089.7207
2023-07-16 01:25:00,34.69,33.18,3072.1782
2023-07-16 01:30:00,34.25,33.18,3055.5972
2023-07-16 01:35:00,34.22,33.18,3043.3135
2023-07-16 01:40:00,33.41,33.18,3023.442
2023-07-16 01:45:00,33.89,33.18,3024.371
2023-07-16 01:50:00,34.22,33.18,3010.8113
2023-07-16 01:55:00,34.22,33.18,3014.0852
2023-07-16 02:00:00,33.48,30.98,2982.694
2023-07-16 02:05:00,36.79,30.98,2987.842
2023-07-16 02:10:00,36.43,30.98,2987.6084
2023-07-16 02:15:00,36.37,30.98,2988.7559
2023-07-16 02:20:00,37.64,30.98,2983.868
2023-07-16 02:25:00,28.18,30.98,2967.444
2023-07-16 02:30:00,36.47,30.98,2982.1118
2023-07-16 02:35:00,36.39,30.98,2978.0503
2023-07-16 02:40:00,36.78,30.98,2968.305
2023-07-16 02:45:00,36.4,30.98,2957.296
2023-07-16 02:50:00,36.4,30.98,2950.376
2023-07-16 02:55:00,36.4,30.98,2936.462
2023-07-16 03:00:00,37.58,30.67,2922.838
2023-07-16 03:05:00,37.7,30.67,2925.1084
2023-07-16 03:10:00,35.15,30.67,2916.559
2023-07-16 03:15:00,37.51,30.67,2915.4211
2023-07-16 03:20:00,37.49,30.67,2909.0374
2023-07-16 03:25:00,37.49,30.67,2895.609
2023-07-16 03:30:00,37.49,30.67,2893.3352
2023-07-16 03:35:00,35.14,30.67,2884.1982
2023-07-16 03:40:00,33.13,30.67,2884.6885
2023-07-16 03:45:00,27.62,30.67,2869.974
2023-07-16 03:50:00,28.58,30.67,2876.9365
2023-07-16 03:55:00,28.17,30.67,2865.372
2023-07-16 04:00:00,37.63,30.67,2860.8765
2023-07-16 04:05:00,37.64,30.67,2865.1394
2023-07-16 04:10:00,37.63,30.67,2867.3792
2023-07-16 04:15:00,37.63,30.67,2866.955
2023-07-16 04:20:00,37.63,30.67,2849.5125
2023-07-16 04:25:00,35.13,30.67,2843.0403
2023-07-16 04:30:00,28.26,30.67,2830.2437
2023-07-16 04:35:00,27.61,30.67,2842.8809
2023-07-16 04:40:00,27.61,30.67,2835.8926
2023-07-16 04:45:00,32.13,30.67,2830.2769
2023-07-16 04:50:00,33.1,30.67,2829.0938
2023-07-16 04:55:00,32.11,30.67,2826.4165
2023-07-16 05:00:00,31.11,29.53,2821.3489
2023-07-16 05:05:00,32.11,29.53,2820.5127
2023-07-16 05:10:00,42.53,29.53,2873.2764
2023-07-16 05:15:00,33.14,29.53,2875.766
2023-07-16 05:20:00,44.77,29.53,2867.455
2023-07-16 05:25:00,44.78,29.53,2870.8828
2023-07-16 05:30:00,42.56,29.53,2846.3987
2023-07-16 05:35:00,42.58,29.53,2863.7087
2023-07-16 05:40:00,35.14,29.53,2847.5
2023-07-16 05:45:00,35.1,29.53,2841.6035
2023-07-16 05:50:00,40.26,29.53,2842.8232
2023-07-16 05:55:00,40.16,29.53,2847.6768
2023-07-16 06:00:00,136.72,30.91,2829.276
2023-07-16 06:05:00,45.21,30.91,2827.4163
2023-07-16 06:10:00,44.81,30.91,2829.354
2023-07-16 06:15:00,44.81,30.91,2833.0427
2023-07-16 06:20:00,35.16,30.91,2837.7368
2023-07-16 06:25:00,42.59,30.91,2856.155
2023-07-16 06:30:00,42.52,30.91,2841.7314
2023-07-16 06:35:00,40.29,30.91,2817.2634
2023-07-16 06:40:00,40.33,30.91,2858.0732
2023-07-16 06:45:00,45.24,30.91,2852.3982
2023-07-16 06:50:00,35.09,30.91,2847.1396
2023-07-16 06:55:00,42.48,30.91,2861.057
2023-07-16 07:00:00,27.16,34.22,2851.0962
2023-07-16 07:05:00,25.66,34.22,2832.515
2023-07-16 07:10:00,30.44,34.22,2855.8643
2023-07-16 07:15:00,30.4,34.22,2840.8513
2023-07-16 07:20:00,28.0,34.22,2869.5596
2023-07-16 07:25:00,32.3,34.22,2852.3982
2023-07-16 07:30:00,60.4,34.22,2858.8696
2023-07-16 07:35:00,33.12,34.22,2871.795
2023-07-16 07:40:00,33.19,34.22,2894.3281
2023-07-16 07:45:00,30.97,34.22,2889.93
2023-07-16 07:50:00,32.09,34.22,2878.9644
2023-07-16 07:55:00,33.2,34.22,2888.5522
2023-07-16 08:00:00,30.62,35.39,2886.9878
2023-07-16 08:05:00,30.53,35.39,2918.7095
2023-07-16 08:10:00,29.55,35.39,2916.849
2023-07-16 08:15:00,30.56,35.39,2934.8938
2023-07-16 08:20:00,30.84,35.39,2928.482
2023-07-16 08:25:00,31.81,35.39,2953.6702
2023-07-16 08:30:00,31.14,35.39,2944.7686
2023-07-16 08:35:00,31.81,35.39,2960.7598
2023-07-16 08:40:00,31.92,35.39,2968.8174
2023-07-16 08:45:00,33.24,35.39,2981.2812
2023-07-16 08:50:00,33.46,35.39,2991.773
2023-07-16 08:55:00,34.06,35.39,2990.5046
2023-07-16 09:00:00,34.14,37.28,2988.1736
2023-07-16 09:05:00,34.29,37.28,3011.439
2023-07-16 09:10:00,34.23,37.28,3005.35
2023-07-16 09:15:00,34.23,37.28,3037.847
2023-07-16 09:20:00,35.19,37.28,3055.9482
2023-07-16 09:25:00,35.19,37.28,3068.0476
2023-07-16 09:30:00,45.46,37.28,3090.6758
2023-07-16 09:35:00,44.81,37.28,3090.5845
2023-07-16 09:40:00,44.8,37.28,3111.0542
2023-07-16 09:45:00,41.98,37.28,3119.2793
2023-07-16 09:50:00,34.16,37.28,3155.933
2023-07-16 09:55:00,34.14,37.28,3154.8125
2023-07-16 10:00:00,167.32,37.76,3158.0332
2023-07-16 10:05:00,167.54,37.76,3175.5076
2023-07-16 10:10:00,36.78,37.76,3177.5002
2023-07-16 10:15:00,35.83,37.76,3193.3577
2023-07-16 10:20:00,35.8,37.76,3193.0269
2023-07-16 10:25:00,36.0,37.76,3191.7861
2023-07-16 10:30:00,35.96,37.76,3214.27
2023-07-16 10:35:00,36.0,37.76,3203.7427
2023-07-16 10:40:00,35.76,37.76,3205.4487
2023-07-16 10:45:00,36.0,37.76,3206.5085
2023-07-16 10:50:00,35.73,37.76,3212.1006
2023-07-16 10:55:00,35.56,37.76,3235.5
2023-07-16 11:00:00,36.03,39.92,3207.2395
2023-07-16 11:05:00,36.16,39.92,3209.1653
2023-07-16 11:10:00,36.0,39.92,3218.549
2023-07-16 11:15:00,36.19,39.92,3209.6738
2023-07-16 11:20:00,35.96,39.92,3236.5166
2023-07-16 11:25:00,36.0,39.92,3212.3577
2023-07-16 11:30:00,36.19,39.92,3255.5566
2023-07-16 11:35:00,37.2,39.92,3243.4307
2023-07-16 11:40:00,37.44,39.92,3231.393
2023-07-16 11:45:00,36.8,39.92,3236.6392
2023-07-16 11:50:00,36.89,39.92,3247.4802
2023-07-16 11:55:00,37.1,39.92,3244.1526
2023-07-16 12:00:00,36.69,42.66,3265.917
2023-07-16 12:05:00,36.71,42.66,3298.4023
2023-07-16 12:10:00,36.61,42.66,3326.9512
2023-07-16 12:15:00,36.71,42.66,3338.0342
2023-07-16 12:20:00,36.82,42.66,3393.5269
2023-07-16 12:25:00,36.9,42.66,3437.0938
2023-07-16 12:30:00,37.33,42.66,3482.2803
2023-07-16 12:35:00,37.6,42.66,3495.671
2023-07-16 12:40:00,37.62,42.66,3499.7139
2023-07-16 12:45:00,37.82,42.66,3516.7366
2023-07-16 12:50:00,40.45,42.66,3513.029
2023-07-16 12:55:00,41.01,42.66,3498.4626
2023-07-16 13:00:00,34.23,43.15,3488.1997
2023-07-16 13:05:00,34.14,43.15,3479.4033
2023-07-16 13:10:00,34.2,43.15,3475.3926
2023-07-16 13:15:00,34.21,43.15,3471.781
2023-07-16 13:20:00,33.3,43.15,3465.3826
2023-07-16 13:25:00,36.38,43.15,3459.373
2023-07-16 13:30:00,36.23,43.15,3462.3508
2023-07-16 13:35:00,36.21,43.15,3458.599
2023-07-16 13:40:00,36.18,43.15,3462.3062
2023-07-16 13:45:00,36.2,43.15,3487.558
2023-07-16 13:50:00,36.18,43.15,3498.2385
2023-07-16 13:55:00,36.19,43.15,3505.7178
2023-07-16 14:00:00,36.19,48.16,3513.1716
2023-07-16 14:05:00,36.14,48.16,3535.63
2023-07-16 14:10:00,36.2,48.16,3545.31
2023-07-16 14:15:00,36.41,48.16,3548.4182
2023-07-16 14:20:00,36.41,48.16,3546.6455
2023-07-16 14:25:00,36.63,48.16,3550.1414
2023-07-16 14:30:00,36.67,48.16,3554.578
2023-07-16 14:35:00,36.45,48.16,3559.983
2023-07-16 14:40:00,36.49,48.16,3577.526
2023-07-16 14:45:00,36.65,48.16,3545.1348
2023-07-16 14:50:00,37.83,48.16,3550.499
2023-07-16 14:55:00,41.16,48.16,3563.7905
2023-07-16 15:00:00,30.37,50.23,3559.2927
2023-07-16 15:05:00,30.72,50.23,3541.3523
2023-07-16 15:10:00,30.68,50.23,3576.3896
2023-07-16 15:15:00,33.91,50.23,3573.2097
2023-07-16 15:20:00,33.32,50.23,3575.9624
2023-07-16 15:25:00,31.8,50.23,3555.6284
2023-07-16 15:30:00,32.39,50.23,3576.6763
2023-07-16 15:35:00,33.29,50.23,3595.2656
2023-07-16 15:40:00,34.07,50.23,3575.442
2023-07-16 15:45:00,32.95,50.23,3599.6963
2023-07-16 15:50:00,32.89,50.23,3612.392
2023-07-16 15:55:00,33.3,50.23,3626.727
2023-07-16 16:00:00,30.01,55.62,3627.722
2023-07-16 16:05:00,30.22,55.62,3637.9006
2023-07-16 16:10:00,30.06,55.62,3632.6567
2023-07-16 16:15:00,30.04,55.62,3665.219
2023-07-16 16:20:00,30.39,55.62,3662.0923
2023-07-16 16:25:00,31.04,55.62,3682.6665
2023-07-16 16:30:00,32.06,55.62,3637.2278
2023-07-16 16:35:00,33.98,55.62,3625.957
2023-07-16 16:40:00,34.01,55.62,3632.1016
2023-07-16 16:45:00,33.95,55.62,3645.6943
2023-07-16 16:50:00,33.85,55.62,3630.12
2023-07-16 16:55:00,33.86,55.62,3615.6484
2023-07-16 17:00:00,29.65,56.67,3602.4834
2023-07-16 17:05:00,29.52,56.67,3621.872
2023-07-16 17:10:00,29.58,56.67,3616.6433
2023-07-16 17:15:00,29.63,56.67,3624.8142
2023-07-16 17:20:00,29.63,56.67,3629.3967
2023-07-16 17:25:00,29.64,56.67,3619.4634
2023-07-16 17:30:00,29.82,56.67,3612.883
2023-07-16 17:35:00,29.82,56.67,3602.8623
2023-07-16 17:40:00,29.76,56.67,3611.8955
2023-07-16 17:45:00,30.23,56.67,3595.2834
2023-07-16 17:50:00,30.21,56.67,3590.625
2023-07-16 17:55:00,30.14,56.67,3595.7612
2023-07-16 18:00:00,30.61,48.13,3565.3123
2023-07-16 18:05:00,28.2,48.13,3571.5518
2023-07-16 18:10:00,28.24,48.13,3571.3186
2023-07-16 18:15:00,28.97,48.13,3551.9946
2023-07-16 18:20:00,28.97,48.13,3538.2593
2023-07-16 18:25:00,28.97,48.13,3514.834
2023-07-16 18:30:00,29.54,48.13,3525.4749
2023-07-16 18:35:00,30.52,48.13,3524.0054
2023-07-16 18:40:00,30.01,48.13,3516.729
2023-07-16 18:45:00,29.53,48.13,3536.1318
2023-07-16 18:50:00,29.51,48.13,3512.3525
2023-07-16 18:55:00,29.12,48.13,3499.0825
2023-07-16 19:00:00,32.12,45.42,3477.3018
2023-07-16 19:05:00,31.49,45.42,3477.732
2023-07-16 19:10:00,30.33,45.42,3468.383
2023-07-16 19:15:00,30.35,45.42,3473.3071
2023-07-16 19:20:00,30.35,45.42,3469.3008
2023-07-16 19:25:00,31.17,45.42,3465.4504
2023-07-16 19:30:00,29.38,45.42,3450.648
2023-07-16 19:35:00,28.5,45.42,3445.4277
2023-07-16 19:40:00,28.61,45.42,3437.4885
2023-07-16 19:45:00,28.83,45.42,3441.1147
2023-07-16 19:50:00,28.83,45.42,3432.42
2023-07-16 19:55:00,28.88,45.42,3421.473
2023-07-16 20:00:00,33.11,43.43,3405.0796
2023-07-16 20:05:00,30.66,43.43,3402.9775
2023-07-16 20:10:00,30.14,43.43,3388.7842
2023-07-16 20:15:00,29.75,43.43,3401.2703
2023-07-16 20:20:00,29.87,43.43,3381.2988
2023-07-16 20:25:00,30.11,43.43,3385.4343
2023-07-16 20:30:00,29.76,43.43,3376.8176
2023-07-16 20:35:00,29.68,43.43,3386.5654
2023-07-16 20:40:00,29.41,43.43,3373.1553
2023-07-16 20:45:00,29.58,43.43,3387.5193
2023-07-16 20:50:00,29.67,43.43,3424.0361
2023-07-16 20:55:00,30.06,43.43,3381.6628
2023-07-16 21:00:00,29.98,40.0,3379.4473
2023-07-16 21:05:00,29.73,40.0,3379.379
2023-07-16 21:10:00,29.27,40.0,3371.5298
2023-07-16 21:15:00,29.71,40.0,3345.439
2023-07-16 21:20:00,30.11,40.0,3342.4753
2023-07-16 21:25:00,29.68,40.0,3341.662
2023-07-16 21:30:00,28.52,40.0,3348.1409
2023-07-16 21:35:00,28.14,40.0,3314.4062
2023-07-16 21:40:00,28.23,40.0,3307.6938
2023-07-16 21:45:00,27.69,40.0,3291.4763
2023-07-16 21:50:00,25.33,40.0,3289.7808
2023-07-16 21:55:00,24.99,40.0,3244.3354
2023-07-16 22:00:00,25.7,37.23,3247.0564
2023-07-16 22:05:00,25.1,37.23,3211.526
2023-07-16 22:10:00,24.75,37.23,3190.4663
2023-07-16 22:15:00,24.72,37.23,3192.3958
2023-07-16 22:20:00,24.54,37.23,3177.4116
2023-07-16 22:25:00,24.15,37.23,3167.58
2023-07-16 22:30:00,24.13,37.23,3146.1382
2023-07-16 22:35:00,24.08,37.23,3131.5933
2023-07-16 22:40:00,24.1,37.23,3105.8667
2023-07-16 22:45:00,23.57,37.23,3086.1372
2023-07-16 22:50:00,22.41,37.23,3068.6475
2023-07-16 22:55:00,21.68,37.23,3052.294
2023-07-16 23:00:00,24.68,34.98,3026.474
2023-07-16 23:05:00,25.27,34.98,3013.8755
2023-07-16 23:10:00,25.12,34.98,2998.0183
2023-07-16 23:15:00,24.58,34.98,2976.8784
2023-07-16 23:20:00,24.2,34.98,2949.046
2023-07-16 23:25:00,24.08,34.98,2928.5918
2023-07-16 23:30:00,24.06,34.98,2927.754
2023-07-16 23:35:00,23.95,34.98,2904.44
2023-07-16 23:40:00,23.71,34.98,2879.4575
2023-07-16 23:45:00,22.76,34.98,2848.2085
2023-07-16 23:50:00,22.71,34.98,2839.407
2023-07-16 23:55:00,22.43,34.98,2826.1777
2023-07-17 00:00:00,23.72,30.49,2805.0762
2023-07-17 00:05:00,22.09,30.49,2792.724
2023-07-17 00:10:00,22.13,30.49,2759.8467
2023-07-17 00:15:00,22.57,30.49,2753.5513
2023-07-17 00:20:00,22.05,30.49,2743.0125
2023-07-17 00:25:00,21.06,30.49,2729.3538
2023-07-17 00:30:00,21.12,30.49,2718.1655
2023-07-17 00:35:00,21.12,30.49,2711.085
2023-07-17 00:40:00,20.94,30.49,2705.8281
2023-07-17 00:45:00,20.55,30.49,2679.5732
2023-07-17 00:50:00,20.55,30.49,2665.1558
2023-07-17 00:55:00,20.65,30.49,2651.7732
2023-07-17 01:00:00,21.24,25.57,2626.629
2023-07-17 01:05:00,20.82,25.57,2615.311
2023-07-17 01:10:00,20.47,25.57,2616.251
2023-07-17 01:15:00,20.2,25.57,2597.3386
2023-07-17 01:20:00,20.4,25.57,2595.35
2023-07-17 01:25:00,19.86,25.57,2577.4404
2023-07-17 01:30:00,19.84,25.57,2571.9368
2023-07-17 01:35:00,19.84,25.57,2553.8596
2023-07-17 01:40:00,19.68,25.57,2530.5234
2023-07-17 01:45:00,19.84,25.57,2540.5198
2023-07-17 01:50:00,19.86,25.57,2520.8774
2023-07-17 01:55:00,19.91,25.57,2522.1155
2023-07-17 02:00:00,21.22,23.21,2519.363
2023-07-17 02:05:00,20.39,23.21,2517.5574
2023-07-17 02:10:00,19.85,23.21,2517.9724
2023-07-17 02:15:00,19.28,23.21,2499.5642
2023-07-17 02:20:00,18.76,23.21,2473.5999
2023-07-17 02:25:00,18.23,23.21,2490.5327
2023-07-17 02:30:00,18.74,23.21,2467.184
2023-07-17 02:35:00,19.28,23.21,2474.194
2023-07-17 02:40:00,18.76,23.21,2452.46
2023-07-17 02:45:00,19.07,23.21,2450.08
2023-07-17 02:50:00,19.79,23.21,2461.6455
2023-07-17 02:55:00,20.04,23.21,2444.1646
2023-07-17 03:00:00,18.88,24.52,2445.1646
2023-07-17 03:05:00,18.39,24.52,2434.1616
2023-07-17 03:10:00,18.35,24.52,2430.304
2023-07-17 03:15:00,17.2,24.52,2442.674
2023-07-17 03:20:00,17.2,24.52,2422.9246
2023-07-17 03:25:00,18.36,24.52,2433.475
2023-07-17 03:30:00,18.37,24.52,2425.9707
2023-07-17 03:35:00,18.5,24.52,2431.0688
2023-07-17 03:40:00,18.36,24.52,2411.4624
2023-07-17 03:45:00,18.35,24.52,2424.0598
2023-07-17 03:50:00,18.34,24.52,2413.319
2023-07-17 03:55:00,18.34,24.52,2420.7212
2023-07-17 04:00:00,18.88,24.23,2410.153
2023-07-17 04:05:00,18.88,24.23,2415.2563
2023-07-17 04:10:00,19.41,24.23,2409.5303
2023-07-17 04:15:00,19.92,24.23,2425.777
2023-07-17 04:20:00,20.43,24.23,2426.08
2023-07-17 04:25:00,19.82,24.23,2444.5244
2023-07-17 04:30:00,20.57,24.23,2434.7866
2023-07-17 04:35:00,20.96,24.23,2438.9846
2023-07-17 04:40:00,20.42,24.23,2442.907
2023-07-17 04:45:00,19.54,24.23,2434.8047
2023-07-17 04:50:00,19.39,24.23,2440.0513
2023-07-17 04:55:00,19.41,24.23,2451.0342
2023-07-17 05:00:00,20.14,26.46,2466.587
2023-07-17 05:05:00,21.11,26.46,2458.5894
2023-07-17 05:10:00,21.09,26.46,2492.713
2023-07-17 05:15:00,21.16,26.46,2484.5493
2023-07-17 05:20:00,21.5,26.46,2504.7031
2023-07-17 05:25:00,22.16,26.46,2500.4766
2023-07-17 05:30:00,22.34,26.46,2530.6055
2023-07-17 05:35:00,22.38,26.46,2527.009
2023-07-17 05:40:00,22.44,26.46,2518.4197
2023-07-17 05:45:00,22.29,26.46,2519.346
2023-07-17 05:50:00,22.44,26.46,2516.375
2023-07-17 05:55:00,23.52,26.46,2513.0115
2023-07-17 06:00:00,17.17,33.28,2549.8794
2023-07-17 06:05:00,20.97,33.28,2554.6414
2023-07-17 06:10:00,21.33,33.28,2569.8542
2023-07-17 06:15:00,21.7,33.28,2593.0276
2023-07-17 06:20:00,22.34,33.28,2606.5088
2023-07-17 06:25:00,23.04,33.28,2618.3452
2023-07-17 06:30:00,25.99,33.28,2623.048
2023-07-17 06:35:00,25.99,33.28,2627.1592
2023-07-17 06:40:00,25.99,33.28,2646.7207
2023-07-17 06:45:00,26.71,33.28,2665.29
2023-07-17 06:50:00,27.64,33.28,2668.5151
2023-07-17 06:55:00,27.89,33.28,2676.984
2023-07-17 07:00:00,21.51,35.31,2716.4292
2023-07-17 07:05:00,21.66,35.31,2739.318
2023-07-17 07:10:00,23.18,35.31,2785.7053
2023-07-17 07:15:00,24.38,35.31,2802.5637
2023-07-17 07:20:00,24.47,35.31,2828.0212
2023-07-17 07:25:00,24.77,35.31,2836.2363
2023-07-17 07:30:00,24.74,35.31,2831.8948
2023-07-17 07:35:00,24.77,35.31,2875.9795
2023-07-17 07:40:00,24.72,35.31,2871.6426
2023-07-17 07:45:00,24.55,35.31,2915.3516
2023-07-17 07:50:00,30.95,35.31,2899.3555
2023-07-17 07:55:00,25.95,35.31,2922.7822
2023-07-17 08:00:00,32.85,36.59,2919.1719
2023-07-17 08:05:00,49.63,36.59,2956.3828
2023-07-17 08:10:00,24.88,36.59,3003.4368
2023-07-17 08:15:00,25.58,36.59,3011.1694
2023-07-17 08:20:00,32.68,36.59,3035.895
2023-07-17 08:25:00,59.34,36.59,3044.5854
2023-07-17 08:30:00,44.27,36.59,3070.2834
2023-07-17 08:35:00,27.81,36.59,3103.755
2023-07-17 08:40:00,44.39,36.59,3136.0825
2023-07-17 08:45:00,43.42,36.59,3134.4521
2023-07-17 08:50:00,36.1,36.59,3138.5479
2023-07-17 08:55:00,36.1,36.59,3140.4756
2023-07-17 09:00:00,33.13,42.44,3156.1885
2023-07-17 09:05:00,33.06,42.44,3142.6565
2023-07-17 09:10:00,33.14,42.44,3158.122
2023-07-17 09:15:00,32.35,42.44,3153.637
2023-07-17 09:20:00,31.17,42.44,3215.4492
2023-07-17 09:25:00,32.09,42.44,3220.1123
2023-07-17 09:30:00,32.81,42.44,3255.8872
2023-07-17 09:35:00,33.35,42.44,3262.0283
2023-07-17 09:40:00,34.14,42.44,3297.1343
2023-07-17 09:45:00,34.16,42.44,3297.838
2023-07-17 09:50:00,34.19,42.44,3331.2344
2023-07-17 09:55:00,34.19,42.44,3321.2595
2023-07-17 10:00:00,38.57,44.97,3369.0127
2023-07-17 10:05:00,36.06,44.97,3406.7014
2023-07-17 10:10:00,36.55,44.97,3411.1885
2023-07-17 10:15:00,38.84,44.97,3428.8174
2023-07-17 10:20:00,38.8,44.97,3453.688
2023-07-17 10:25:00,38.77,44.97,3454.1814
2023-07-17 10:30:00,38.8,44.97,3475.9011
2023-07-17 10:35:00,38.8,44.97,3492.8481
2023-07-17 10:40:00,38.61,44.97,3531.3315
2023-07-17 10:45:00,38.79,44.97,3546.4885
2023-07-17 10:50:00,39.11,44.97,3587.6938
2023-07-17 10:55:00,39.11,44.97,3598.7751
2023-07-17 11:00:00,38.83,51.4,3634.204
2023-07-17 11:05:00,39.06,51.4,3649.162
2023-07-17 11:10:00,38.9,51.4,3674.676
2023-07-17 11:15:00,49.24,51.4,3698.8765
2023-07-17 11:20:00,39.34,51.4,3714.566
2023-07-17 11:25:00,39.44,51.4,3740.1838
2023-07-17 11:30:00,39.38,51.4,3737.48
2023-07-17 11:35:00,41.49,51.4,3796.6777
2023-07-17 11:40:00,39.4,51.4,3793.5586
2023-07-17 11:45:00,39.73,51.4,3825.1665
2023-07-17 11:50:00,39.95,51.4,3838.813
2023-07-17 11:55:00,39.8,51.4,3867.1353
2023-07-17 12:00:00,49.59,57.17,3876.3535
2023-07-17 12:05:00,40.14,57.17,3924.2217
2023-07-17 12:10:00,40.45,57.17,3927.2717
2023-07-17 12:15:00,55.09,57.17,3952.3767
2023-07-17 12:20:00,40.8,57.17,3956.9397
2023-07-17 12:25:00,40.93,57.17,3991.1455
2023-07-17 12:30:00,40.73,57.17,4028.3196
2023-07-17 12:35:00,40.72,57.17,4013.0059
2023-07-17 12:40:00,40.9,57.17,4025.2666
2023-07-17 12:45:00,40.94,57.17,4046.5952
2023-07-17 12:50:00,41.89,57.17,4086.7349
2023-07-17 12:55:00,41.89,57.17,4080.1277
2023-07-17 13:00:00,40.59,76.48,4088.8088
2023-07-17 13:05:00,40.66,76.48,4107.8687
2023-07-17 13:10:00,41.75,76.48,4154.167
2023-07-17 13:15:00,157.11,76.48,4158.122
2023-07-17 13:20:00,147.24,76.48,4183.586
2023-07-17 13:25:00,44.48,76.48,4192.548
2023-07-17 13:30:00,77.96,76.48,4214.5503
2023-07-17 13:35:00,77.96,76.48,4237.7686
2023-07-17 13:40:00,77.94,76.48,4230.5244
2023-07-17 13:45:00,78.28,76.48,4243.86
2023-07-17 13:50:00,120.43,76.48,4241.2217
2023-07-17 13:55:00,42.84,76.48,4259.063
2023-07-17 14:00:00,43.03,88.94,4280.251
2023-07-17 14:05:00,43.18,88.94,4300.6143
2023-07-17 14:10:00,102.22,88.94,4309.175
2023-07-17 14:15:00,69.76,88.94,4324.534
2023-07-17 14:20:00,71.39,88.94,4334.462
2023-07-17 14:25:00,52.79,88.94,4349.1826
2023-07-17 14:30:00,78.45,88.94,4348.92
