Local Time,LMP
2023-02-14 18:45:00,28.07
2023-02-14 18:50:00,27.67
2023-02-14 18:55:00,35.12
2023-02-14 19:00:00,35.12
2023-02-14 19:05:00,43.12
2023-02-14 19:10:00,33.21
2023-02-14 19:15:00,33.21
2023-02-14 19:20:00,40.84
2023-02-14 19:25:00,40.84
2023-02-14 19:30:00,42.81
2023-02-14 19:35:00,27.34
2023-02-14 19:40:00,26.8
2023-02-14 19:45:00,26.8
2023-02-14 19:50:00,26.54
2023-02-14 19:55:00,25.35
2023-02-14 20:00:00,25.35
2023-02-14 20:05:00,48.43
2023-02-14 20:10:00,40.93
2023-02-14 20:15:00,40.93
2023-02-14 20:20:00,40.68
2023-02-14 20:25:00,40.68
2023-02-14 20:30:00,31.98
2023-02-14 20:35:00,26.82
2023-02-14 20:40:00,26.54
2023-02-14 20:45:00,26.54
2023-02-14 20:50:00,27.14
2023-02-14 20:55:00,27.29
2023-02-14 21:00:00,27.29
2023-02-14 21:05:00,40.66
2023-02-14 21:10:00,40.63
2023-02-14 21:15:00,40.63
2023-02-14 21:20:00,34.99
2023-02-14 21:25:00,40.47
2023-02-14 21:30:00,40.47
2023-02-14 21:35:00,27.16
2023-02-14 21:40:00,26.57
2023-02-14 21:45:00,26.57
2023-02-14 21:50:00,26.81
2023-02-14 21:55:00,25.76
2023-02-14 22:00:00,25.76
2023-02-14 22:05:00,27.38
2023-02-14 22:10:00,25.15
2023-02-14 22:15:00,25.15
2023-02-14 22:20:00,25.48
2023-02-14 22:25:00,26.83
2023-02-14 22:30:00,26.83
2023-02-14 22:35:00,25.55
2023-02-14 22:40:00,25.22
2023-02-14 22:45:00,25.22
2023-02-14 22:50:00,24.44
2023-02-14 22:55:00,24.0
2023-02-14 23:00:00,24.0
2023-02-14 23:05:00,25.41
2023-02-14 23:10:00,25.26
2023-02-14 23:15:00,25.26
2023-02-14 23:20:00,26.57
2023-02-14 23:25:00,24.59
2023-02-14 23:30:00,24.59
2023-02-14 23:35:00,24.68
2023-02-14 23:40:00,24.27
2023-02-14 23:45:00,24.27
2023-02-14 23:50:00,23.55
2023-02-14 23:55:00,23.55
2023-02-15 00:00:00,23.48
2023-02-15 00:05:00,22.7
2023-02-15 00:10:00,23.1
2023-02-15 00:15:00,23.1
2023-02-15 00:20:00,23.02
2023-02-15 00:25:00,22.89
2023-02-15 00:30:00,22.89
2023-02-15 00:35:00,23.14
2023-02-15 00:40:00,22.98
2023-02-15 00:45:00,22.98
2023-02-15 00:50:00,22.47
2023-02-15 00:55:00,22.42
2023-02-15 01:00:00,22.42
2023-02-15 01:05:00,22.11
2023-02-15 01:10:00,22.08
2023-02-15 01:15:00,22.08
2023-02-15 01:20:00,22.0
2023-02-15 01:25:00,21.94
2023-02-15 01:30:00,21.94
2023-02-15 01:35:00,22.05
2023-02-15 01:40:00,21.73
2023-02-15 01:45:00,21.73
2023-02-15 01:50:00,21.55
2023-02-15 01:55:00,21.78
2023-02-15 02:00:00,21.78
2023-02-15 02:05:00,20.89
2023-02-15 02:10:00,21.25
2023-02-15 02:15:00,21.25
2023-02-15 02:20:00,20.89
2023-02-15 02:25:00,20.91
2023-02-15 02:30:00,20.91
2023-02-15 02:35:00,20.89
2023-02-15 02:40:00,20.92
2023-02-15 02:45:00,20.92
2023-02-15 02:50:00,20.93
2023-02-15 02:55:00,21.15
2023-02-15 03:00:00,21.15
2023-02-15 03:05:00,21.0
2023-02-15 03:10:00,20.96
2023-02-15 03:15:00,20.98
2023-02-15 03:20:00,21.02
2023-02-15 03:25:00,21.06
2023-02-15 03:30:00,21.06
2023-02-15 03:35:00,21.16
2023-02-15 03:40:00,21.05
2023-02-15 03:45:00,21.05
2023-02-15 03:50:00,21.37
2023-02-15 03:55:00,21.15
2023-02-15 04:00:00,21.15
2023-02-15 04:05:00,21.07
2023-02-15 04:10:00,21.17
2023-02-15 04:15:00,21.17
2023-02-15 04:20:00,21.36
2023-02-15 04:25:00,21.86
2023-02-15 04:30:00,21.86
2023-02-15 04:35:00,21.48
2023-02-15 04:40:00,21.64
2023-02-15 04:45:00,21.64
2023-02-15 04:50:00,21.87
2023-02-15 04:55:00,21.92
2023-02-15 05:00:00,21.92
2023-02-15 05:05:00,22.18
2023-02-15 05:10:00,22.15
2023-02-15 05:15:00,22.15
2023-02-15 05:20:00,22.43
2023-02-15 05:25:00,22.51
2023-02-15 05:30:00,23.93
2023-02-15 05:35:00,24.52
2023-02-15 05:40:00,25.9
2023-02-15 05:45:00,25.9
2023-02-15 05:50:00,26.12
2023-02-15 05:55:00,26.12
2023-02-15 06:00:00,23.95
2023-02-15 06:05:00,25.38
2023-02-15 06:10:00,25.38
2023-02-15 06:15:00,26.93
2023-02-15 06:20:00,26.93
2023-02-15 06:25:00,32.75
2023-02-15 06:30:00,28.58
2023-02-15 06:35:00,28.58
2023-02-15 06:40:00,32.73
2023-02-15 06:45:00,39.02
2023-02-15 06:50:00,46.86
2023-02-15 06:55:00,46.86
2023-02-15 07:00:00,25.26
2023-02-15 07:05:00,25.26
2023-02-15 07:10:00,45.71
2023-02-15 07:15:00,45.71
2023-02-15 07:20:00,38.32
2023-02-15 07:25:00,45.37
2023-02-15 07:30:00,45.37
2023-02-15 07:35:00,59.33
2023-02-15 07:40:00,62.46
2023-02-15 07:45:00,62.46
2023-02-15 07:50:00,62.4
2023-02-15 07:55:00,62.38
2023-02-15 08:00:00,62.38
2023-02-15 08:05:00,62.38
2023-02-15 08:10:00,49.11
2023-02-15 08:15:00,50.16
2023-02-15 08:20:00,51.93
2023-02-15 08:25:00,51.93
2023-02-15 08:30:00,53.26
2023-02-15 08:35:00,52.01
2023-02-15 08:40:00,52.01
2023-02-15 08:45:00,52.01
2023-02-15 08:50:00,49.13
2023-02-15 08:55:00,50.19
2023-02-15 09:00:00,59.35
2023-02-15 09:05:00,55.21
2023-02-15 09:10:00,55.21
2023-02-15 09:15:00,50.05
2023-02-15 09:20:00,49.06
2023-02-15 09:25:00,49.06
2023-02-15 09:30:00,49.06
2023-02-15 09:35:00,45.49
2023-02-15 09:40:00,38.66
2023-02-15 09:45:00,38.66
2023-02-15 09:50:00,39.32
2023-02-15 09:55:00,30.25
2023-02-15 10:00:00,30.25
2023-02-15 10:05:00,30.25
2023-02-15 10:10:00,25.48
2023-02-15 10:15:00,24.48
2023-02-15 10:20:00,23.27
2023-02-15 10:25:00,23.27
2023-02-15 10:30:00,22.74
2023-02-15 10:35:00,22.74
2023-02-15 10:40:00,22.52
2023-02-15 10:45:00,22.52
2023-02-15 10:50:00,22.41
2023-02-15 10:55:00,22.41
2023-02-15 11:00:00,23.7
2023-02-15 11:05:00,24.1
2023-02-15 11:10:00,24.1
2023-02-15 11:15:00,24.15
2023-02-15 11:20:00,24.01
2023-02-15 11:25:00,21.6
2023-02-15 11:30:00,21.6
2023-02-15 11:35:00,21.6
2023-02-15 11:40:00,20.41
2023-02-15 11:45:00,20.41
2023-02-15 11:50:00,19.12
2023-02-15 11:55:00,19.12
2023-02-15 12:00:00,19.12
2023-02-15 12:05:00,20.54
2023-02-15 12:10:00,20.54
2023-02-15 12:15:00,20.73
2023-02-15 12:20:00,20.73
2023-02-15 12:25:00,20.1
2023-02-15 12:30:00,20.1
2023-02-15 12:35:00,18.99
2023-02-15 12:40:00,18.99
2023-02-15 12:45:00,18.99
2023-02-15 12:50:00,17.83
2023-02-15 12:55:00,18.24
2023-02-15 13:00:00,18.16
2023-02-15 13:05:00,18.91
2023-02-15 13:10:00,19.04
2023-02-15 13:15:00,19.04
2023-02-15 13:20:00,20.18
2023-02-15 13:25:00,20.18
2023-02-15 13:30:00,20.18
2023-02-15 13:35:00,20.39
2023-02-15 13:40:00,20.39
2023-02-15 13:45:00,20.4
2023-02-15 13:50:00,20.53
2023-02-15 13:55:00,20.54
2023-02-15 14:00:00,20.54
2023-02-15 14:05:00,19.75
2023-02-15 14:10:00,20.01
2023-02-15 14:15:00,20.01
2023-02-15 14:20:00,20.13
2023-02-15 14:25:00,20.57
2023-02-15 14:30:00,20.57
2023-02-15 14:35:00,20.57
2023-02-15 14:40:00,20.78
2023-02-15 14:45:00,20.96
2023-02-15 14:50:00,20.96
2023-02-15 14:55:00,21.54
2023-02-15 15:00:00,20.63
2023-02-15 15:05:00,19.4
2023-02-15 15:10:00,19.4
2023-02-15 15:15:00,20.68
2023-02-15 15:20:00,20.94
2023-02-15 15:25:00,20.94
2023-02-15 15:30:00,21.01
2023-02-15 15:35:00,21.7
2023-02-15 15:40:00,21.7
2023-02-15 15:45:00,21.7
2023-02-15 15:50:00,22.45
2023-02-15 15:55:00,22.45
2023-02-15 16:00:00,20.11
2023-02-15 16:05:00,19.72
2023-02-15 16:10:00,20.87
2023-02-15 16:15:00,21.36
2023-02-15 16:20:00,23.19
2023-02-15 16:25:00,23.19
2023-02-15 16:30:00,23.59
2023-02-15 16:35:00,23.59
2023-02-15 16:40:00,23.86
2023-02-15 16:45:00,23.86
2023-02-15 16:50:00,29.73
2023-02-15 16:55:00,29.73
2023-02-15 17:00:00,26.92
2023-02-15 17:05:00,26.92
2023-02-15 17:10:00,23.32
2023-02-15 17:15:00,23.32
2023-02-15 17:20:00,24.07
2023-02-15 17:25:00,24.07
2023-02-15 17:30:00,24.45
2023-02-15 17:35:00,24.45
2023-02-15 17:40:00,26.92
2023-02-15 17:45:00,26.92
2023-02-15 17:50:00,39.97
2023-02-15 17:55:00,47.12
2023-02-15 18:00:00,39.98
2023-02-15 18:05:00,39.98
2023-02-15 18:10:00,34.0
2023-02-15 18:15:00,29.53
2023-02-15 18:20:00,29.53
2023-02-15 18:25:00,27.12
2023-02-15 18:30:00,27.12
2023-02-15 18:35:00,33.58
2023-02-15 18:40:00,28.31
2023-02-15 18:45:00,28.31
2023-02-15 18:50:00,25.59
2023-02-15 18:55:00,25.59
2023-02-15 19:00:00,33.99
2023-02-15 19:05:00,33.99
2023-02-15 19:10:00,41.19
2023-02-15 19:15:00,41.19
2023-02-15 19:20:00,41.19
2023-02-15 19:25:00,35.19
2023-02-15 19:30:00,35.19
2023-02-15 19:35:00,24.16
2023-02-15 19:40:00,24.16
2023-02-15 19:45:00,23.25
2023-02-15 19:50:00,23.24
2023-02-15 19:55:00,23.26
2023-02-15 20:00:00,45.72
2023-02-15 20:05:00,45.26
2023-02-15 20:10:00,33.13
2023-02-15 20:15:00,33.13
2023-02-15 20:20:00,24.06
2023-02-15 20:25:00,24.07
2023-02-15 20:30:00,24.07
2023-02-15 20:35:00,23.24
2023-02-15 20:40:00,22.66
2023-02-15 20:45:00,22.59
2023-02-15 20:50:00,22.59
2023-02-15 20:55:00,22.31
2023-02-15 21:00:00,23.4
2023-02-15 21:05:00,46.63
2023-02-15 21:10:00,45.56
2023-02-15 21:15:00,45.56
2023-02-15 21:20:00,45.52
2023-02-15 21:25:00,45.52
2023-02-15 21:30:00,58.69
2023-02-15 21:35:00,58.69
2023-02-15 21:40:00,45.37
2023-02-15 21:45:00,22.55
2023-02-15 21:50:00,23.36
2023-02-15 21:55:00,22.65
2023-02-15 22:00:00,22.65
2023-02-15 22:05:00,51.82
2023-02-15 22:10:00,51.82
2023-02-15 22:15:00,45.47
2023-02-15 22:20:00,45.47
2023-02-15 22:25:00,22.19
2023-02-15 22:30:00,22.19
2023-02-15 22:35:00,22.16
2023-02-15 22:40:00,22.16
2023-02-15 22:45:00,21.68
2023-02-15 22:50:00,22.17
2023-02-15 22:55:00,22.17
2023-02-15 23:00:00,22.17
2023-02-15 23:05:00,21.59
2023-02-15 23:10:00,22.03
2023-02-15 23:15:00,22.03
2023-02-15 23:20:00,21.78
2023-02-15 23:25:00,21.78
2023-02-15 23:30:00,20.87
2023-02-15 23:35:00,19.66
2023-02-15 23:40:00,19.66
2023-02-15 23:45:00,19.53
2023-02-15 23:50:00,19.53
2023-02-15 23:55:00,19.06
2023-02-16 00:00:00,18.92
2023-02-16 00:05:00,27.56
2023-02-16 00:10:00,22.37
2023-02-16 00:15:00,22.78
2023-02-16 00:20:00,22.78
2023-02-16 00:25:00,22.68
2023-02-16 00:30:00,22.67
2023-02-16 00:35:00,21.18
2023-02-16 00:40:00,22.64
2023-02-16 00:45:00,22.64
2023-02-16 00:50:00,22.36
2023-02-16 00:55:00,22.36
2023-02-16 01:00:00,22.36
2023-02-16 01:05:00,22.56
2023-02-16 01:10:00,22.56
2023-02-16 01:15:00,22.65
2023-02-16 01:20:00,22.33
2023-02-16 01:25:00,22.33
2023-02-16 01:30:00,20.9
2023-02-16 01:35:00,20.9
2023-02-16 01:40:00,20.17
2023-02-16 01:45:00,20.17
2023-02-16 01:50:00,20.69
2023-02-16 01:55:00,20.15
2023-02-16 02:00:00,20.15
2023-02-16 02:05:00,20.86
2023-02-16 02:10:00,20.86
2023-02-16 02:15:00,20.96
2023-02-16 02:20:00,21.55
2023-02-16 02:25:00,21.55
2023-02-16 02:30:00,20.96
2023-02-16 02:35:00,22.32
2023-02-16 02:40:00,22.34
2023-02-16 02:45:00,22.34
2023-02-16 02:50:00,21.55
2023-02-16 02:55:00,21.51
2023-02-16 03:00:00,21.51
2023-02-16 03:05:00,20.67
2023-02-16 03:10:00,20.93
2023-02-16 03:15:00,20.91
2023-02-16 03:20:00,20.93
2023-02-16 03:25:00,20.93
2023-02-16 03:30:00,20.36
2023-02-16 03:35:00,21.44
2023-02-16 03:40:00,21.44
2023-02-16 03:45:00,20.67
2023-02-16 03:50:00,20.67
2023-02-16 03:55:00,20.94
2023-02-16 04:00:00,18.9
2023-02-16 04:05:00,18.9
2023-02-16 04:10:00,19.72
2023-02-16 04:15:00,22.55
2023-02-16 04:20:00,22.34
2023-02-16 04:25:00,22.34
2023-02-16 04:30:00,21.55
2023-02-16 04:35:00,22.68
2023-02-16 04:40:00,22.68
2023-02-16 04:45:00,22.73
2023-02-16 04:50:00,22.71
2023-02-16 04:55:00,22.71
2023-02-16 05:00:00,22.71
2023-02-16 05:05:00,20.94
2023-02-16 05:10:00,21.76
2023-02-16 05:15:00,21.76
2023-02-16 05:20:00,22.45
2023-02-16 05:25:00,22.6
2023-02-16 05:30:00,22.71
2023-02-16 05:35:00,22.93
2023-02-16 05:40:00,22.93
2023-02-16 05:45:00,22.91
2023-02-16 05:50:00,22.72
2023-02-16 05:55:00,22.72
2023-02-16 06:00:00,18.83
2023-02-16 06:05:00,18.59
2023-02-16 06:10:00,18.59
2023-02-16 06:15:00,20.96
2023-02-16 06:20:00,21.59
2023-02-16 06:25:00,21.59
2023-02-16 06:30:00,23.86
2023-02-16 06:35:00,25.91
2023-02-16 06:40:00,25.91
2023-02-16 06:45:00,25.91
2023-02-16 06:50:00,40.24
2023-02-16 06:55:00,40.24
2023-02-16 07:00:00,68.11
2023-02-16 07:05:00,68.11
2023-02-16 07:10:00,40.45
2023-02-16 07:15:00,40.45
2023-02-16 07:20:00,22.73
2023-02-16 07:25:00,22.73
2023-02-16 07:30:00,22.57
2023-02-16 07:35:00,20.93
2023-02-16 07:40:00,20.93
2023-02-16 07:45:00,21.04
2023-02-16 07:50:00,19.65
2023-02-16 07:55:00,19.65
2023-02-16 08:00:00,20.62
2023-02-16 08:05:00,20.95
2023-02-16 08:10:00,20.95
2023-02-16 08:15:00,20.62
2023-02-16 08:20:00,20.68
2023-02-16 08:25:00,21.58
2023-02-16 08:30:00,21.58
2023-02-16 08:35:00,21.67
2023-02-16 08:40:00,20.65
2023-02-16 08:45:00,22.22
2023-02-16 08:50:00,22.19
2023-02-16 08:55:00,22.13
2023-02-16 09:00:00,22.13
2023-02-16 09:05:00,25.5
2023-02-16 09:10:00,25.5
2023-02-16 09:15:00,25.5
2023-02-16 09:20:00,23.54
2023-02-16 09:25:00,23.54
2023-02-16 09:30:00,21.48
2023-02-16 09:35:00,20.69
2023-02-16 09:40:00,20.69
2023-02-16 09:45:00,20.75
2023-02-16 09:50:00,20.65
2023-02-16 09:55:00,20.65
2023-02-16 10:00:00,25.07
2023-02-16 10:05:00,24.19
2023-02-16 10:10:00,24.19
2023-02-16 10:15:00,28.54
2023-02-16 10:20:00,36.34
2023-02-16 10:25:00,36.34
2023-02-16 10:30:00,28.48
2023-02-16 10:35:00,48.0
2023-02-16 10:40:00,48.01
2023-02-16 10:45:00,48.01
2023-02-16 10:50:00,25.33
2023-02-16 10:55:00,25.33
2023-02-16 11:00:00,25.33
2023-02-16 11:05:00,40.1
2023-02-16 11:10:00,40.1
2023-02-16 11:15:00,40.13
2023-02-16 11:20:00,28.37
2023-02-16 11:25:00,28.37
2023-02-16 11:30:00,40.22
2023-02-16 11:35:00,40.22
2023-02-16 11:40:00,35.24
2023-02-16 11:45:00,34.83
2023-02-16 11:50:00,40.21
2023-02-16 11:55:00,40.21
2023-02-16 12:00:00,44.78
2023-02-16 12:05:00,44.78
2023-02-16 12:10:00,29.03
2023-02-16 12:15:00,29.04
2023-02-16 12:20:00,29.04
2023-02-16 12:25:00,29.04
2023-02-16 12:30:00,29.01
2023-02-16 12:35:00,44.88
2023-02-16 12:40:00,44.88
2023-02-16 12:45:00,35.56
2023-02-16 12:50:00,35.56
2023-02-16 12:55:00,44.85
2023-02-16 13:00:00,44.85
2023-02-16 13:05:00,23.24
2023-02-16 13:10:00,23.24
2023-02-16 13:15:00,24.86
2023-02-16 13:20:00,22.82
2023-02-16 13:25:00,20.58
2023-02-16 13:30:00,22.83
2023-02-16 13:35:00,22.43
2023-02-16 13:40:00,22.43
2023-02-16 13:45:00,23.27
2023-02-16 13:50:00,22.89
2023-02-16 13:55:00,22.89
2023-02-16 14:00:00,22.89
2023-02-16 14:05:00,22.55
2023-02-16 14:10:00,22.0
2023-02-16 14:15:00,22.92
2023-02-16 14:20:00,22.92
2023-02-16 14:25:00,24.92
2023-02-16 14:30:00,24.92
2023-02-16 14:35:00,25.27
2023-02-16 14:40:00,25.27
2023-02-16 14:45:00,26.3
2023-02-16 14:50:00,26.3
2023-02-16 14:55:00,37.68
2023-02-16 15:00:00,28.35
2023-02-16 15:05:00,38.72
2023-02-16 15:10:00,38.72
2023-02-16 15:15:00,42.29
2023-02-16 15:20:00,42.29
2023-02-16 15:25:00,42.3
2023-02-16 15:30:00,42.3
2023-02-16 15:35:00,26.33
2023-02-16 15:40:00,26.33
2023-02-16 15:45:00,35.67
2023-02-16 15:50:00,35.67
2023-02-16 15:55:00,42.41
2023-02-16 16:00:00,27.29
2023-02-16 16:05:00,27.29
2023-02-16 16:10:00,21.65
2023-02-16 16:15:00,21.65
2023-02-16 16:20:00,25.38
2023-02-16 16:25:00,25.38
2023-02-16 16:30:00,27.37
2023-02-16 16:35:00,28.42
2023-02-16 16:40:00,28.42
2023-02-16 16:45:00,28.42
2023-02-16 16:50:00,52.08
2023-02-16 16:55:00,52.08
2023-02-16 17:00:00,52.08
2023-02-16 17:05:00,52.07
2023-02-16 17:10:00,52.07
2023-02-16 17:15:00,26.47
2023-02-16 17:20:00,38.79
2023-02-16 17:25:00,44.32
2023-02-16 17:30:00,44.32
2023-02-16 17:35:00,46.01
2023-02-16 17:40:00,41.11
2023-02-16 17:45:00,38.82
2023-02-16 17:50:00,48.27
2023-02-16 17:55:00,48.27
2023-02-16 18:00:00,39.37
2023-02-16 18:05:00,39.37
2023-02-16 18:10:00,35.83
2023-02-16 18:15:00,29.05
2023-02-16 18:20:00,29.05
2023-02-16 18:25:00,25.81
2023-02-16 18:30:00,25.81
2023-02-16 18:35:00,29.0
2023-02-16 18:40:00,37.39
2023-02-16 18:45:00,37.39
2023-02-16 18:50:00,25.32
2023-02-16 18:55:00,25.32
2023-02-16 19:00:00,25.32
2023-02-16 19:05:00,46.19
2023-02-16 19:10:00,47.22
2023-02-16 19:15:00,46.19
2023-02-16 19:20:00,46.19
2023-02-16 19:25:00,46.19
2023-02-16 19:30:00,46.06
2023-02-16 19:35:00,46.06
2023-02-16 19:40:00,56.98
2023-02-16 19:45:00,45.9
2023-02-16 19:50:00,39.84
2023-02-16 19:55:00,39.84
2023-02-16 20:00:00,39.84
2023-02-16 20:05:00,59.16
2023-02-16 20:10:00,56.92
2023-02-16 20:15:00,56.92
2023-02-16 20:20:00,45.67
2023-02-16 20:25:00,38.79
2023-02-16 20:30:00,38.79
2023-02-16 20:35:00,40.7
2023-02-16 20:40:00,36.65
2023-02-16 20:45:00,36.65
2023-02-16 20:50:00,40.23
2023-02-16 20:55:00,40.18
2023-02-16 21:00:00,40.18
2023-02-16 21:05:00,42.46
2023-02-16 21:10:00,42.46
2023-02-16 21:15:00,39.76
2023-02-16 21:20:00,42.37
2023-02-16 21:25:00,43.35
2023-02-16 21:30:00,43.35
2023-02-16 21:35:00,25.59
2023-02-16 21:40:00,25.59
2023-02-16 21:45:00,25.59
2023-02-16 21:50:00,25.4
2023-02-16 21:55:00,23.69
2023-02-16 22:00:00,26.2
2023-02-16 22:05:00,45.36
2023-02-16 22:10:00,45.36
2023-02-16 22:15:00,25.41
2023-02-16 22:20:00,25.41
2023-02-16 22:25:00,25.41
2023-02-16 22:30:00,45.37
2023-02-16 22:35:00,45.56
2023-02-16 22:40:00,41.68
2023-02-16 22:45:00,41.68
2023-02-16 22:50:00,23.86
2023-02-16 22:55:00,23.75
2023-02-16 23:00:00,23.75
2023-02-16 23:05:00,23.75
2023-02-16 23:10:00,52.5
2023-02-16 23:15:00,52.5
2023-02-16 23:20:00,23.77
2023-02-16 23:25:00,23.77
2023-02-16 23:30:00,23.77
2023-02-16 23:35:00,23.73
2023-02-16 23:40:00,23.1
2023-02-16 23:45:00,22.68
2023-02-16 23:50:00,23.77
2023-02-16 23:55:00,28.08
2023-02-17 00:00:00,24.43
2023-02-17 00:05:00,26.28
2023-02-17 00:10:00,28.96
2023-02-17 00:15:00,24.43
2023-02-17 00:20:00,24.43
2023-02-17 00:25:00,23.33
2023-02-17 00:30:00,23.33
2023-02-17 00:35:00,22.21
2023-02-17 00:40:00,21.78
2023-02-17 00:45:00,21.78
2023-02-17 00:50:00,26.26
2023-02-17 00:55:00,24.51
2023-02-17 01:00:00,24.57
2023-02-17 01:05:00,24.57
2023-02-17 01:10:00,27.73
2023-02-17 01:15:00,27.73
2023-02-17 01:20:00,26.14
2023-02-17 01:25:00,26.14
2023-02-17 01:30:00,26.14
2023-02-17 01:35:00,24.48
2023-02-17 01:40:00,24.48
2023-02-17 01:45:00,24.48
2023-02-17 01:50:00,24.35
2023-02-17 01:55:00,24.35
2023-02-17 02:00:00,24.6
2023-02-17 02:05:00,24.6
2023-02-17 02:10:00,24.5
2023-02-17 02:15:00,24.46
2023-02-17 02:20:00,24.46
2023-02-17 02:25:00,24.46
2023-02-17 02:30:00,24.46
2023-02-17 02:35:00,23.32
2023-02-17 02:40:00,23.32
2023-02-17 02:45:00,23.32
2023-02-17 02:50:00,23.31
2023-02-17 02:55:00,23.31
2023-02-17 03:00:00,23.28
2023-02-17 03:05:00,23.28
2023-02-17 03:10:00,23.28
2023-02-17 03:15:00,23.28
2023-02-17 03:20:00,21.43
2023-02-17 03:25:00,23.3
2023-02-17 03:30:00,21.33
2023-02-17 03:35:00,21.33
2023-02-17 03:40:00,23.31
2023-02-17 03:45:00,23.31
2023-02-17 03:50:00,21.25
2023-02-17 03:55:00,21.36
2023-02-17 04:00:00,21.36
2023-02-17 04:05:00,21.36
2023-02-17 04:10:00,23.34
2023-02-17 04:15:00,24.18
2023-02-17 04:20:00,24.18
2023-02-17 04:25:00,22.17
2023-02-17 04:30:00,22.17
2023-02-17 04:35:00,24.85
2023-02-17 04:40:00,24.85
2023-02-17 04:45:00,24.75
2023-02-17 04:50:00,24.75
2023-02-17 04:55:00,24.75
2023-02-17 05:00:00,24.58
2023-02-17 05:05:00,26.05
2023-02-17 05:10:00,26.07
2023-02-17 05:15:00,26.07
2023-02-17 05:20:00,26.49
2023-02-17 05:25:00,26.49
2023-02-17 05:30:00,26.49
2023-02-17 05:35:00,26.77
2023-02-17 05:40:00,26.77
2023-02-17 05:45:00,27.77
2023-02-17 05:50:00,27.77
2023-02-17 05:55:00,26.1
2023-02-17 06:00:00,26.1
2023-02-17 06:05:00,21.48
2023-02-17 06:10:00,28.73
2023-02-17 06:15:00,28.73
2023-02-17 06:20:00,27.97
2023-02-17 06:25:00,27.97
2023-02-17 06:30:00,27.9
2023-02-17 06:35:00,27.9
2023-02-17 06:40:00,27.68
2023-02-17 06:45:00,27.71
2023-02-17 06:50:00,29.1
2023-02-17 06:55:00,29.1
2023-02-17 07:00:00,28.85
2023-02-17 07:05:00,22.84
2023-02-17 07:10:00,27.66
2023-02-17 07:15:00,27.66
2023-02-17 07:20:00,28.83
2023-02-17 07:25:00,28.83
2023-02-17 07:30:00,29.24
2023-02-17 07:35:00,29.53
2023-02-17 07:40:00,29.53
2023-02-17 07:45:00,29.23
2023-02-17 07:50:00,29.23
2023-02-17 07:55:00,29.03
2023-02-17 08:00:00,29.03
2023-02-17 08:05:00,50.56
2023-02-17 08:10:00,50.56
2023-02-17 08:15:00,50.56
2023-02-17 08:20:00,51.61
2023-02-17 08:25:00,51.61
2023-02-17 08:30:00,45.6
2023-02-17 08:35:00,50.7
2023-02-17 08:40:00,50.7
2023-02-17 08:45:00,50.7
2023-02-17 08:50:00,51.78
2023-02-17 08:55:00,51.78
2023-02-17 09:00:00,55.79
2023-02-17 09:05:00,48.72
2023-02-17 09:10:00,48.72
2023-02-17 09:15:00,55.94
2023-02-17 09:20:00,48.83
2023-02-17 09:25:00,48.83
2023-02-17 09:30:00,56.0
2023-02-17 09:35:00,56.0
2023-02-17 09:40:00,59.24
2023-02-17 09:45:00,59.24
2023-02-17 09:50:00,54.9
2023-02-17 09:55:00,54.9
2023-02-17 10:00:00,59.94
2023-02-17 10:05:00,60.04
2023-02-17 10:10:00,60.04
2023-02-17 10:15:00,60.04
2023-02-17 10:20:00,60.04
2023-02-17 10:25:00,56.95
2023-02-17 10:30:00,57.02
2023-02-17 10:35:00,57.02
2023-02-17 10:40:00,57.15
2023-02-17 10:45:00,57.15
2023-02-17 10:50:00,57.15
2023-02-17 10:55:00,61.23
2023-02-17 11:00:00,61.23
2023-02-17 11:05:00,53.54
2023-02-17 11:10:00,53.54
2023-02-17 11:15:00,67.35
2023-02-17 11:20:00,67.91
2023-02-17 11:25:00,67.91
2023-02-17 11:30:00,53.55
2023-02-17 11:35:00,44.18
2023-02-17 11:40:00,44.18
2023-02-17 11:45:00,35.4
2023-02-17 11:50:00,35.4
2023-02-17 11:55:00,34.14
2023-02-17 12:00:00,34.14
2023-02-17 12:05:00,34.14
2023-02-17 12:10:00,35.34
2023-02-17 12:15:00,35.34
2023-02-17 12:20:00,35.24
2023-02-17 12:25:00,35.0
2023-02-17 12:30:00,35.0
2023-02-17 12:35:00,36.39
2023-02-17 12:40:00,36.37
2023-02-17 12:45:00,36.37
2023-02-17 12:50:00,35.02
2023-02-17 12:55:00,35.02
2023-02-17 13:00:00,41.91
2023-02-17 13:05:00,41.91
2023-02-17 13:10:00,60.88
2023-02-17 13:15:00,60.88
2023-02-17 13:20:00,62.46
2023-02-17 13:25:00,62.46
2023-02-17 13:30:00,63.75
2023-02-17 13:35:00,63.75
2023-02-17 13:40:00,60.65
2023-02-17 13:45:00,60.65
2023-02-17 13:50:00,48.54
2023-02-17 13:55:00,48.54
2023-02-17 14:00:00,35.49
2023-02-17 14:05:00,45.15
2023-02-17 14:10:00,45.15
2023-02-17 14:15:00,35.53
2023-02-17 14:20:00,34.66
2023-02-17 14:25:00,34.66
2023-02-17 14:30:00,34.53
2023-02-17 14:35:00,34.26
2023-02-17 14:40:00,34.26
2023-02-17 14:45:00,34.26
2023-02-17 14:50:00,33.45
2023-02-17 14:55:00,33.45
2023-02-17 15:00:00,33.45
2023-02-17 15:05:00,27.82
2023-02-17 15:10:00,27.82
2023-02-17 15:15:00,28.45
