Time Stamp,spread,Load
2023-07-02 06:30:00,0.030000000000001137,2124.6482
2023-07-02 06:35:00,-1.0,2136.425
2023-07-02 06:40:00,-1.0999999999999979,2122.6016
2023-07-02 06:45:00,-1.9899999999999984,2132.9204
2023-07-02 06:50:00,-2.5199999999999996,2129.774
2023-07-02 06:55:00,-2.16,2142.1523
2023-07-02 07:00:00,6.66,2154.05
2023-07-02 07:05:00,7.739999999999998,2164.557
2023-07-02 07:10:00,7.449999999999999,2172.889
2023-07-02 07:15:00,7.399999999999999,2204.3533
2023-07-02 07:20:00,7.43,2193.0037
2023-07-02 07:25:00,7.02,2205.2766
2023-07-02 07:30:00,6.669999999999998,2187.9917
2023-07-02 07:35:00,5.349999999999998,2210.0225
2023-07-02 07:40:00,5.09,2214.9949
2023-07-02 07:45:00,6.319999999999997,2231.842
2023-07-02 07:50:00,5.289999999999999,2229.882
2023-07-02 07:55:00,4.819999999999997,2252.902
2023-07-02 08:00:00,5.050000000000001,2254.013
2023-07-02 08:05:00,5.09,2269.7297
2023-07-02 08:10:00,4.880000000000003,2302.9165
2023-07-02 08:15:00,4.09,2319.9756
2023-07-02 08:20:00,3.1000000000000014,2361.2742
2023-07-02 08:25:00,3.1000000000000014,2353.4648
2023-07-02 08:30:00,-31.96,2380.1597
2023-07-02 08:35:00,-33.85,2383.7048
2023-07-02 08:40:00,-33.89,2396.9678
2023-07-02 08:45:00,-34.01,2403.3145
2023-07-02 08:50:00,-34.19,2421.4326
2023-07-02 08:55:00,-40.510000000000005,2416.6929
2023-07-02 09:00:00,2.879999999999999,2415.0686
2023-07-02 09:05:00,4.52,2414.2737
2023-07-02 09:10:00,3.9499999999999993,2439.7837
2023-07-02 09:15:00,3.0500000000000007,2449.8643
2023-07-02 09:20:00,2.9800000000000004,2472.1768
2023-07-02 09:25:00,2.7600000000000016,2471.1318
2023-07-02 09:30:00,2.150000000000002,2516.788
2023-07-02 09:35:00,-0.5599999999999987,2485.949
2023-07-02 09:40:00,-0.6899999999999977,2495.442
2023-07-02 09:45:00,-0.6400000000000006,2512.9165
2023-07-02 09:50:00,0.08000000000000185,2543.61
2023-07-02 09:55:00,-2.210000000000001,2529.5186
2023-07-02 10:00:00,1.4100000000000001,2566.6902
2023-07-02 10:05:00,-4.619999999999997,2587.8137
2023-07-02 10:10:00,-6.170000000000002,2597.6306
2023-07-02 10:15:00,-4.160000000000004,2601.7944
2023-07-02 10:20:00,-4.649999999999999,2626.21
2023-07-02 10:25:00,-6.07,2655.4404
2023-07-02 10:30:00,-2.8999999999999986,2670.9355
2023-07-02 10:35:00,-3.3200000000000003,2703.1997
2023-07-02 10:40:00,-3.030000000000001,2714.3672
2023-07-02 10:45:00,-2.8500000000000014,2739.916
2023-07-02 10:50:00,-2.8500000000000014,2773.8496
2023-07-02 10:55:00,-2.789999999999999,2791.0889
2023-07-02 11:00:00,-75.41,2793.7622
2023-07-02 11:05:00,-182.87,2803.8206
2023-07-02 11:10:00,-33.33,2815.1494
2023-07-02 11:15:00,-2.270000000000003,2817.8347
2023-07-02 11:20:00,-2.200000000000003,2850.2595
2023-07-02 11:25:00,-2.530000000000001,2826.007
2023-07-02 11:30:00,-3.4000000000000057,2847.9922
2023-07-02 11:35:00,-4.680000000000007,2861.2283
2023-07-02 11:40:00,-5.840000000000003,2815.58
2023-07-02 11:45:00,-5.930000000000007,2827.863
2023-07-02 11:50:00,-5.590000000000003,2879.9385
2023-07-02 11:55:00,-4.420000000000002,2919.5073
2023-07-02 12:00:00,-2.680000000000007,2910.4663
2023-07-02 12:05:00,-5.1200000000000045,2913.7676
2023-07-02 12:10:00,-6.810000000000002,2928.373
2023-07-02 12:15:00,-7.140000000000001,2901.3442
2023-07-02 12:20:00,-10.090000000000003,2947.8948
2023-07-02 12:25:00,-11.370000000000005,2920.1582
2023-07-02 12:30:00,-3.5600000000000023,2944.445
2023-07-02 12:35:00,-1.9200000000000017,2945.7883
2023-07-02 12:40:00,-4.730000000000004,2987.4385
2023-07-02 12:45:00,-1.8200000000000003,3024.9785
2023-07-02 12:50:00,-2.3600000000000065,3026.6777
2023-07-02 12:55:00,-5.420000000000002,3039.673
2023-07-02 13:00:00,-2.3400000000000034,3041.998
2023-07-02 13:05:00,-5.369999999999997,3084.5474
2023-07-02 13:10:00,-9.189999999999998,3109.335
2023-07-02 13:15:00,-13.149999999999999,3130.2744
2023-07-02 13:20:00,-10.439999999999998,3132.4058
2023-07-02 13:25:00,-12.719999999999999,3153.9185
2023-07-02 13:30:00,-24.730000000000004,3184.5405
2023-07-02 13:35:00,-15.61,3201.9543
2023-07-02 13:40:00,-24.810000000000002,3247.169
2023-07-02 13:45:00,-77.30000000000001,3232.6875
2023-07-02 13:50:00,-95.23000000000002,3262.128
2023-07-02 13:55:00,-156.54000000000002,3291.9282
2023-07-02 14:00:00,-8.519999999999996,3309.1626
2023-07-02 14:05:00,-8.509999999999998,3359.7314
2023-07-02 14:10:00,-28.5,3378.8223
2023-07-02 14:15:00,-22.11,3384.3704
2023-07-02 14:20:00,-22.82,3407.2722
2023-07-02 14:25:00,-26.009999999999998,3425.0007
2023-07-02 14:30:00,-33.93999999999999,3427.5076
2023-07-02 14:35:00,-35.49999999999999,3425.3184
2023-07-02 14:40:00,-32.63,3466.1545
2023-07-02 14:45:00,-23.909999999999997,3513.1802
2023-07-02 14:50:00,-51.32,3518.2153
2023-07-02 14:55:00,-101.63999999999999,3541.4248
2023-07-02 15:00:00,-25.33,3568.0088
2023-07-02 15:05:00,-219.35,3569.92
2023-07-02 15:10:00,-313.04999999999995,3599.028
2023-07-02 15:15:00,-313.01,3630.0303
2023-07-02 15:20:00,-313.03,3645.2446
2023-07-02 15:25:00,-254.08,3643.6008
2023-07-02 15:30:00,-188.78,3649.7617
2023-07-02 15:35:00,-325.71,3640.002
2023-07-02 15:40:00,-325.67999999999995,3645.204
2023-07-02 15:45:00,-347.97999999999996,3620.0186
2023-07-02 15:50:00,-230.23,3631.9824
2023-07-02 15:55:00,-230.23,3661.09
2023-07-02 16:00:00,-11.810000000000002,3636.8342
2023-07-02 16:05:00,-2.1500000000000057,3632.395
2023-07-02 16:10:00,-82.00999999999999,3629.145
2023-07-02 16:15:00,-112.36000000000001,3642.2139
2023-07-02 16:20:00,-112.35000000000002,3635.0435
2023-07-02 16:25:00,-112.37,3631.3838
2023-07-02 16:30:00,-112.9,3642.0981
2023-07-02 16:35:00,-113.77000000000001,3629.7412
2023-07-02 16:40:00,-43.56000000000001,3621.1157
2023-07-02 16:45:00,-43.56000000000001,3606.1587
2023-07-02 16:50:00,-42.800000000000004,3625.6223
2023-07-02 16:55:00,-42.800000000000004,3647.9858
2023-07-02 17:00:00,-3.8299999999999983,3634.1152
2023-07-02 17:05:00,-4.229999999999997,3643.5532
2023-07-02 17:10:00,-20.230000000000004,3655.8152
2023-07-02 17:15:00,-8.0,3691.0432
2023-07-02 17:20:00,-4.310000000000002,3705.031
2023-07-02 17:25:00,-6.079999999999998,3703.067
2023-07-02 17:30:00,-237.61,3683.435
2023-07-02 17:35:00,-298.84,3687.6628
2023-07-02 17:40:00,-299.98,3689.361
2023-07-02 17:45:00,-175.94,3696.314
2023-07-02 17:50:00,-7.960000000000001,3692.3838
2023-07-02 17:55:00,-4.170000000000002,3657.8503
2023-07-02 18:00:00,-5.149999999999999,3654.1594
2023-07-02 18:05:00,-173.22,3661.8853
2023-07-02 18:10:00,-5.289999999999999,3643.0386
2023-07-02 18:15:00,-0.8100000000000023,3638.0012
2023-07-02 18:20:00,-0.8100000000000023,3637.1826
2023-07-02 18:25:00,-0.8100000000000023,3608.8374
2023-07-02 18:30:00,-0.75,3611.832
2023-07-02 18:35:00,-1.3000000000000043,3583.3057
2023-07-02 18:40:00,-1.3599999999999994,3556.7783
2023-07-02 18:45:00,-0.7899999999999991,3553.0322
2023-07-02 18:50:00,-0.8400000000000034,3559.7676
2023-07-02 18:55:00,2.1099999999999994,3532.6157
2023-07-02 19:00:00,-10.969999999999999,3506.7788
2023-07-02 19:05:00,-11.0,3503.099
2023-07-02 19:10:00,-11.030000000000001,3477.167
2023-07-02 19:15:00,-11.700000000000003,3473.8118
2023-07-02 19:20:00,-29.570000000000007,3457.8984
2023-07-02 19:25:00,-30.049999999999997,3455.3286
2023-07-02 19:30:00,-11.910000000000004,3440.0408
2023-07-02 19:35:00,-13.899999999999999,3416.584
2023-07-02 19:40:00,-12.21,3400.001
2023-07-02 19:45:00,-44.870000000000005,3410.1074
2023-07-02 19:50:00,-64.09,3397.0771
